,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,index
2792,0.020000495430658766,0.020000156171165885,0.02000000001286063,0.02000123978365553,0.8199952581411711,0.020000104481349347,0.020000013343735405,0.02000135752663643,0.020000931370800328,0.02000044373796662,2854
2793,0.001204993036682793,0.034385897019772974,0.0012048360737213764,0.44400670294158007,0.17189299162281865,0.34248441169520716,0.001204884661701958,0.0012052577763571241,0.0012050246510853903,0.0012050005210724336,2855
2794,0.033336534011363834,0.033333333367944834,0.033333333345278285,0.6999308332539449,0.03335046083128032,0.033335955329576665,0.033333333372125004,0.03335891229094753,0.03334116390462958,0.03334614029290892,2856
2795,0.9865654369635306,0.0014926457964870873,0.001492537995970152,0.0014929022483036994,0.0014929532484754511,0.0014926734346122458,0.0014925621881833756,0.0014928052921220935,0.0014927482078808875,0.0014927346244341837,2857
2796,0.002564599431024346,0.0025642051657785913,0.002564102643870526,0.6424371785883399,0.0025643955813536875,0.33704802502281056,0.0025642626166126033,0.0025644106191865723,0.0025643168991848157,0.00256450343183839,2858
2797,6.841512351297806e-05,6.840400129035941e-05,6.839968870421924e-05,0.2132142827265705,0.056509557178737,0.7297972991551398,6.840271373750886e-05,6.842007993375906e-05,6.841162925535586e-05,6.840770311843028e-05,2859
2798,0.0014089117381738418,0.001409259313080562,0.0014087205959988454,0.24734743762986336,0.6967207574024143,0.0014085997889323864,0.04606957029002689,0.0014089209587367527,0.001408934895055677,0.0014088873877174763,2860
2799,0.09429563757759923,0.0009711643668355039,0.0009708740845707596,0.06750366884020699,0.0009712259117790051,0.0009711780977897544,0.0009708970203864269,0.6125273651816413,0.05932542745045805,0.16149256146873303,2861
2800,0.004348479462190355,0.0043480716116257555,0.004347826116938131,0.004349897563673131,0.9608610303368719,0.004349602281531301,0.004348375141651021,0.00434942413133533,0.00434839079119415,0.004348902562988897,2862
2801,0.002174709833252614,0.002174366019029762,0.002173921469319457,0.5354514522157956,0.002174436018800601,0.2075544184346638,0.002174219951765046,0.0021743323727252527,0.24177336025097376,0.0021747834336741127,2863
2802,0.26168059708717717,0.008334897372544522,0.0083334456699736,0.00833510964500991,0.2702716444787838,0.008337365919678775,0.00833543045662363,0.008335289020420137,0.008334976455713222,0.40970124389407514,2864
2803,0.03333728671972003,0.03333345790637701,0.033333333359561304,0.6999744323584994,0.03334282470858065,0.03333672417561755,0.033333333371705166,0.033340565756864414,0.033334578617760346,0.03333346302531438,2865
2804,0.7531883756993419,0.003333385960158571,0.0033333587951264914,0.0033337984515833204,0.0033335595353829054,0.003333837933219934,0.04028043777735472,0.0033344814143198083,0.003334073251313392,0.18319469118219875,2866
2805,0.33702222276918437,0.0005495132140050947,0.028955912820499138,0.07361616058447218,0.0005495321752668328,0.12353030080024806,0.010067975072257068,0.42460921239306526,0.0005495949702689977,0.0005495752007329545,2867
2806,0.0045459711917561095,0.004545667766864579,0.004545454597670133,0.004546538678390841,0.19886051444719838,0.11553642715863129,0.004546664614626714,0.5655472927864374,0.004546803032142348,0.09277866572628213,2868
2807,0.8806252027130412,0.006250182748137465,0.06936771912330472,0.006250281100757888,0.006250285323367366,0.006253810201397181,0.00625055025353092,0.006250599228767533,0.006250651236702647,0.006250718070993131,2869
2808,0.003226337707676885,0.003226490678515704,0.0032258064560360114,0.003226234266434496,0.2417422417135843,0.0032258636179818795,0.0032258138923744327,0.0032272163568179044,0.732447528873632,0.0032264664369464186,2870
2809,0.010001064184945846,0.010002283613090933,0.010000392717523366,0.010003014694375237,0.46433506486287196,0.01000008048006503,0.010002077349535812,0.4556512334002171,0.010002749491639333,0.010002039205735181,2871
2810,0.42547193841029823,0.0012199284836719579,0.0012197807075553775,0.0012197632301006662,0.15729470663087475,0.0012197492482026125,0.0012198279278093167,0.20869757744920842,0.0012197433750368903,0.20121698453724166,2872
2811,0.9699943273865946,0.003333789133396697,0.003333334329779602,0.003334325692129823,0.0033345703869320665,0.0033335193564813796,0.0033333760576494133,0.0033347008093669575,0.003334538217722574,0.0033335186299468,2873
2812,0.0014499631326880741,0.0014493316812571372,0.001449325220127766,0.001449515176672478,0.9869548823144594,0.0014493575349915704,0.001449377016988567,0.0014495097085243012,0.0014493948490606704,0.001449343365230035,2874
2813,0.0008547748103870432,0.0008547374022501472,0.0008547008566440788,0.0008548222141421401,0.6434951975837391,0.0008547379559196048,0.0008547125832514695,0.0008548623744486386,0.3496666916802089,0.0008547625390089572,2875
2814,0.22098582477739012,0.06848327217296882,0.005555555568046711,0.005556514762995475,0.6716384379804086,0.005555902434378829,0.005555598496176307,0.005556257199029113,0.0055562096207316435,0.0055564269878746134,2876
2815,0.0022730830363811424,0.0022727708706241283,0.002272727278852935,0.0022734678023609853,0.5587436629518525,0.002272821686036248,0.0022727334232122715,0.4230729024409052,0.002272966893818957,0.0022728636159556996,2877
2816,0.11157424325622345,0.2248533162902742,0.0017857143661399626,0.0017860836478776755,0.0017859286034098885,0.00178610131912728,0.0017859598379344366,0.6510702435727287,0.001786043500316868,0.0017863656059674646,2878
2817,0.8255615312331652,0.001176594244136404,0.0011764721974618338,0.0011766769947590002,0.16502564780142717,0.0011765704657772812,0.00117657725275926,0.0011767610707450187,0.0011766309346140213,0.0011765378051549914,2879
2818,0.45505587350039334,0.001961123426951878,0.00196113997160679,0.0019609605271066273,0.001960970678318474,0.0019614662008011225,0.10504800962125607,0.4261685389858294,0.0019609333391302462,0.0019609837486061336,2880
2819,0.8553624570406289,0.0017244520088957112,0.001724139714720344,0.0017244723075659513,0.05992173014610859,0.07264436157298612,0.0017243127504562095,0.0017244103153565356,0.0017246163977278196,0.0017250477455536934,2881
2820,0.8161639142385522,0.007143319519680749,0.007142857227138232,0.007145377759723882,0.0071442632168667915,0.007142949778921819,0.007143191189995361,0.007143845589136163,0.007143812589662763,0.12668646889032212,2882
2821,0.5857953270746911,0.0043490687769217615,0.004347826113490904,0.004349601991479721,0.0043491564977934825,0.004348248745538775,0.004347828621903247,0.37941429098379426,0.004349076642084426,0.004349574552302576,2883
2822,0.24168157372270474,0.003704295088522262,0.003703703728997259,0.0037041394745275457,0.1756430718773241,0.0037044660538547852,0.0037038419747522228,0.0037041294836103267,0.003704445274384691,0.5567463333213221,2884
2823,0.0011907131104817836,0.015993261230882103,0.0011904780580123545,0.001190784725215028,0.8531983551608293,0.025674391664648688,0.0011905021279209822,0.0011907684943614756,0.043898235023396355,0.055282510404251854,2885
2824,0.0076944393800183145,0.007692345900471871,0.007692307864871014,0.007694594922248324,0.2750749446333726,0.007692569373437825,0.007692325890554769,0.663380859597857,0.007693019914420636,0.007692592522747471,2886
2825,0.7435848631753745,0.0008548305134256984,0.000854702390079484,0.0008548373349600659,0.0008548270998407359,0.0008550053374619662,0.0008547583021086698,0.2495765036206836,0.0008548642315841431,0.000854807994481295,2887
2826,0.00046517800353014835,0.00046515815424370946,0.00046511657154145615,0.0004652087199329464,0.4736731188644702,0.0004651302299830636,0.0004651208918245573,0.5086606835306877,0.014410131141901376,0.000465153891884672,2888
2827,0.0020837140196698052,0.0020834748707631943,0.0020833345845062507,0.002084163006135717,0.9812480041053385,0.0020833688183854934,0.002083356324733481,0.0020836971366022497,0.0020835123314523825,0.0020833748024127775,2889
2828,0.5975652919075275,0.0015875744477296797,0.001587328258508971,0.0015875605811256663,0.0015875116895374718,0.0015875598392503737,0.0015874252927190427,0.0015877274693274171,0.3897344497791525,0.0015875707351213945,2890
2829,0.0066678326220647845,0.006666772663871572,0.0066666667458009235,0.5308145132788615,0.18880789091319758,0.006666983820807602,0.006668105280213738,0.23370718491500944,0.006667223364547074,0.00666682639562592,2892
2830,0.7343009123249241,0.0011905710901245045,0.001190488276479912,0.0011907354848220025,0.0011906886772925524,0.0011906173579969584,0.0011905044874780857,0.0011906833995026667,0.0011907365980395313,0.25617406230333967,2893
2831,0.003448836643590925,0.003448390133186443,0.07240638781711761,0.24808693340398585,0.6553667822010799,0.003448513603900469,0.0034483049299135647,0.003448964563594441,0.0034484684571291337,0.0034484182465017678,2894
2832,0.0008548674575440659,0.04704631936909476,0.000854726003594861,0.0008548958056001478,0.7239064999049792,0.0008551175226496843,0.0008551917943699174,0.22306259749749915,0.0008549472352334738,0.0008548374094346356,2895
2833,0.726756252767679,0.002564203971172184,0.0025643922234243337,0.002564376676897264,0.002564293054297417,0.002564225195755446,0.0025656726159200725,0.002564573566205756,0.002565148802288235,0.2527268611263604,2896
2834,0.6497887344430027,0.00370474079393548,0.0037037037377182203,0.0037050410068487556,0.003704818879647416,0.0037038584355410225,0.003703727544873948,0.2137948470664339,0.003704245665074953,0.11048628242692385,2897
2835,0.011112387791111894,0.011112121414637,0.011112052054349543,0.31641964193739297,0.011115283367407244,0.3214035462983062,0.01111151293807417,0.011113104911214557,0.2843848988032216,0.011115450484284877,2898
2836,0.161547191778045,0.4808986172157966,0.00031645719915405487,0.00031654965199994227,0.0003165521892278364,0.0003165718796390183,0.00031657730046775047,0.0003165012057751423,0.00031653037304053806,0.35533845120685426,2899
2837,0.0009525066004165881,0.0009524733522714059,0.0009523998007738109,0.0009525619637132792,0.6554978619873936,0.0009525674336641678,0.10245662099870186,0.0009526611224894511,0.23537788324399211,0.0009524634965837786,2900
2838,0.006668335411878066,0.006667227061701043,0.006666713396320147,0.43704177518091747,0.2426861007709126,0.006667059067998301,0.006666734138281416,0.2736005326619374,0.006667879932857242,0.006667642377196325,2901
2839,0.0009617211101943477,0.0009616145389219953,0.000961555893515765,0.0009617582712220573,0.755929250775362,0.0009616791731323362,0.0009615785930410072,0.0009618267377529983,0.23637739362100035,0.0009616212858571703,2902
2840,0.27751644704862166,0.3185116292331289,0.005882352945628094,0.005884141749603274,0.005884824036499163,0.005882607074506541,0.005882380360480648,0.36278189171071085,0.005886145664536437,0.005887580176284433,2903
2841,0.0013515971595840879,0.0013515803493766383,0.0013513513545816969,0.3453468101499517,0.5431106946294415,0.10208189654957459,0.0013514220782883445,0.0013516030187294623,0.0013515637109076629,0.0013514809995640753,2904
2842,0.0035720125998709566,0.0035715280570333126,0.003571428591363803,0.0035722238736019016,0.333452391352477,0.6379729280111701,0.0035714460204319355,0.0035724459447683955,0.0035718023386633363,0.003571793210619349,2905
2843,0.6664415186390646,0.029381880821659656,0.0017243272396447928,0.0017247928893244571,0.15281558853569724,0.0017246629129111515,0.0017251430899005225,0.0017247735229479842,0.0017244722304183095,0.1410128401184313,2906
2844,0.03686258815548058,0.5219541279891244,0.0014705882383059207,0.0014710061959482283,0.3771116280748942,0.0014707393959890677,0.0014706826409563777,0.055246721777088524,0.0014709544334051187,0.0014709630988073003,2907
2845,0.657969818593722,0.006250235931850772,0.006250000008923212,0.006251826101667995,0.006252037409689441,0.006251733239560258,0.006250452186775181,0.2920225296075701,0.006250515474959749,0.006250851445281365,2908
2846,0.8159371673919155,0.025444854448320828,0.0014084516982872952,0.0014088137829647964,0.0014087635198738512,0.0014088001238878206,0.0014085356322832124,0.0014088771973659567,0.14875713630986026,0.0014085998952404917,2909
2847,0.00263263635279803,0.002631691072074196,0.0026315789487298073,0.0026320147012530563,0.9763127140225796,0.002631694390280781,0.002631777221847238,0.002632362758481323,0.002631777555315016,0.0026317529766407173,2910
2848,0.012500645673104568,0.012501161861380816,0.012500000082677152,0.36597710032291086,0.01250568871204209,0.012502004981595868,0.012500005626710217,0.012501246029027385,0.012502309611498782,0.5340098370990523,2911
2849,0.009182042843138474,0.00038183714331791325,0.00038167949234440673,0.0003817841981348863,0.40487094293869086,0.000381785189143673,0.0003816928150897987,0.0156964725857589,0.04799144962048213,0.520350313173899,2912
2850,0.0010871621099435432,0.0010870183784774325,0.0010869660272203748,0.001087201894219698,0.5780305145247533,0.001087119286334753,0.0010870169318520082,0.0010872276915706944,0.41327271774060226,0.001087055415025835,2913
2851,0.5312927876520412,0.17062879397796793,0.00833333334184357,0.00833547159371863,0.008334656430658269,0.00833361765493093,0.008333934886008742,0.008335709380553306,0.00833425809294925,0.2397374369893282,2914
2852,0.0017246594317248188,0.0017247779535509993,0.0017241551084925474,0.30658530524703437,0.0017244858534054338,0.0017246657024347363,0.10590972846897999,0.0017244117425208498,0.0017245448389847568,0.5754332656528715,2915
2853,0.00244009940836026,0.0024412294557017724,0.002439024411207975,0.002439569345463962,0.8961867615119226,0.0024390935236252376,0.08429553173592816,0.0024394932259001125,0.002439420721216928,0.0024397766606731467,2916
2854,0.003125619244392269,0.0031251721919825738,0.003125096791287623,0.003125781660787667,0.9718709907380763,0.0031252770588466434,0.0031251329928427187,0.0031259219475341443,0.0031256867303039847,0.003125320643946186,2917
2855,0.0037042752439232903,0.0037039267725657446,0.003703703705619993,0.003704979784435149,0.9666632048407151,0.003703965563672042,0.0037037740392459784,0.003704267527888842,0.0037040493716428667,0.003703853150291117,2918
2856,0.00322665222669624,0.003226179341468466,0.003225806457571492,0.33428871246486086,0.37477118504080204,0.2683559286049066,0.0032258597578061913,0.003226586192258781,0.0032266578115149433,0.003226432102114408,2919
2857,0.0018521136697576591,0.001851938928623083,0.0018518850132433291,0.4171583332008084,0.1321984111262523,0.2622007653038582,0.0018519913697587864,0.17732997762325733,0.001852428227258518,0.0018521555371823766,2920
2858,0.0010206418303892295,0.0010205959072920202,0.001020413676348322,0.19918934812963973,0.47527283449463953,0.0010204667081003915,0.0010204363975885797,0.31839412716980275,0.0010206237856858226,0.0010205119005135543,2921
2859,0.17335715468902987,0.0023258404819344624,0.002325582830391673,0.0023263707475924063,0.0023262106394332863,0.8080347342975276,0.002325691192396839,0.0023259618858194496,0.002326252661947253,0.002326200573927144,2922
2860,0.49909744724576377,0.0027780523865514324,0.0027777995454100323,0.4142859245358877,0.0027787300079304784,0.06716923386510715,0.0027778885110765345,0.0027782627677432397,0.0027783981374309786,0.002778262997098793,2923
2861,0.002439273525845697,0.002439299169990744,0.002439026022799376,0.0024395063016041493,0.5640719414528433,0.00243930722335893,0.0024390686636329476,0.32122426475431753,0.09762916770920083,0.0024391451764064404,2925
2862,0.7695172880455757,0.0003496644931054625,0.00034994396346666194,0.0003498631413304592,0.0003497014309299462,0.13811422397188522,0.00034978962897005565,0.0003497178853595194,0.08992011929838654,0.00034968814099046465,2926
2863,0.010001192446896038,0.010000050013219273,0.010000000002481958,0.9099934413379815,0.010001250750505217,0.010002894534240882,0.010000010735888461,0.010000524578526442,0.010000361102464028,0.010000274497796058,2927
2864,0.05902080937500658,0.0008930835886330275,0.000892857596042977,0.34898887525991856,0.0008930929441918679,0.0008930187360722755,0.0008928817825390968,0.26722302957696586,0.319409248184134,0.0008931029564956881,2928
2865,0.0004652099969723793,0.02341837591618729,0.00046512060918446835,0.0004652409615359171,0.2175689587993447,0.01935308323889003,0.0004651409591621452,0.47678301187098066,0.0004652097025887563,0.26055064794515365,2929
2866,0.005001020251892221,0.0050001000604927145,0.0050000000022612,0.005000909443153693,0.9549946280870711,0.005000358962316897,0.00500000425769411,0.005001362590201894,0.005000656115918683,0.005000960228997421,2930
2867,1.8345291298622313e-05,1.8345287849770978e-05,0.9998348921657075,1.8345299791503408e-05,1.8345281483137466e-05,1.8345346308813008e-05,1.8345478123259505e-05,1.8345287568077882e-05,1.834527573179866e-05,1.8345286137736062e-05,2931
2868,0.00303092366097075,0.003031379243006251,0.003030684272145944,0.0030308383112997057,0.6242345207736449,0.08408412561745016,0.0030305750853607334,0.22605332556845537,0.0030309781518881303,0.047442649315778185,2932
2869,0.0009012131487619606,0.0009010427663915688,0.0009009205939718606,0.0009011093771560209,0.05504036426043493,0.05949049929474125,0.0009009649758999125,0.10009997465078666,0.5986591289657449,0.18220478196611087,2933
2870,0.30905521065000857,0.00238184122580328,0.002380952416064961,0.002381474089260062,0.3720439992467126,0.15699869933512142,0.0023810713448922066,0.14761340093083872,0.0023817283357921055,0.0023816224255059954,2934
2871,0.010000307774769743,0.010000263139890742,0.010000000099083398,0.010000171162456543,0.35823956449463057,0.010005424198993121,0.20218879662305256,0.12208590852764235,0.2574781427836593,0.01000142119582163,2935
2872,0.00500056816420779,0.00500052714818813,0.005000000017740329,0.6790500083037886,0.005000986599118856,0.2809454470949421,0.005000395059282667,0.005000892204809962,0.005000950870344027,0.0050002245375774705,2936
2873,0.5530834251125467,0.006666947825940742,0.0066666666756693355,0.00666715267202535,0.3935784921835393,0.006667268058800458,0.006666850388548413,0.006667270420846849,0.006668204683444018,0.0066677219786387175,2937
2874,0.009094518133516834,0.009091536593335977,0.009090909127723285,0.009093715286386424,0.4214297630873272,0.009092887707214123,0.009090975107869135,0.009094574868296856,0.009093254821831835,0.5058278652664984,2938
2875,0.002778254992092348,0.002777826264081063,0.002777782924176608,0.0722328820850335,0.0027783785824188095,0.0027778875046574085,0.0027779157900155297,0.8248190181590289,0.08350217997105651,0.0027778737274392457,2939
2876,0.0030306718833473857,0.0030306060786270354,0.003030308920207995,0.003031370737663191,0.4782607965035686,0.1896659503513145,0.0030307418060991327,0.3108583676976369,0.0030307007352168083,0.0030304852863184202,2940
2877,0.0021747124971583497,0.0021746795213789354,0.0021739130475611963,0.002174339780765474,0.8039291024630872,0.0021742403399899854,0.002173931885061869,0.17867594003153545,0.0021747207172654235,0.0021744197161961635,2941
2878,0.12805140126268294,0.0010310618461123991,0.0010309280495906217,0.0010312011055770556,0.15306727001577297,0.0010311501055871313,0.0010309579055888178,0.5837326738944592,0.12896219760171743,0.0010311582129116114,2942
2879,0.2739170992185322,0.002857873471816972,0.0028571504676651793,0.08899680696843931,0.24255629383357696,0.002857545993762388,0.0028572789618258308,0.28968568015004453,0.09055609573711786,0.002858175197218582,2943
2880,0.0009175283813783164,0.0009176362586247163,0.0009174550653094747,0.32268065568715676,0.5956076242696707,0.0009175679266476591,0.000917597001104559,0.07528884431658901,0.0009175576476166408,0.0009175334459021084,2944
2881,0.2613570736320668,0.006250476840148038,0.0062500532910535755,0.006251801588356675,0.006251663630893578,0.006250831497197149,0.0062504591101341204,0.68863688904231,0.006250571130459418,0.006250180237380535,2945
2882,0.002632245740194935,0.0026316356242442533,0.0026316202220974375,0.00263186602689416,0.7142129332746007,0.002631659638012121,0.00263166393806756,0.26473216942267525,0.0026320928542663347,0.002632113258947281,2947
2883,0.00454649239165796,0.004545659955628001,0.0045454545574818315,0.6976988404294775,0.004546659851733882,0.004546030269214685,0.004545552523141982,0.26593351648644936,0.004545962620715225,0.004545830914499612,2948
2884,0.6019090036529167,0.00277816037486293,0.0027777829118206293,0.002778402485521779,0.002778683684679051,0.0673437678056705,0.0027779426722708807,0.18071842004560884,0.002778224026344133,0.13335961234030458,2949
2885,0.00047177623157442156,0.00047175876785723474,0.00047169933727168737,0.012993282337873455,0.00047180911254120634,0.0345210204032716,0.0004717272695675914,0.02371017337145884,0.3416494963575884,0.5847672568109956,2950
2886,0.0021750804318081325,0.0021739336413311677,0.0021739454520410895,0.2988477001690426,0.0021745171237358483,0.002174129080754773,0.0021742158728970244,0.5831610993472413,0.10277122581250958,0.0021741530686383965,2951
2887,0.0016131019221929095,0.0016130096830253159,0.001612903229563131,0.6938602612590208,0.0016133114606523393,0.0016129484749233505,0.2932351255448202,0.0016132366128366856,0.0016130792059161438,0.001613022607049142,2952
2888,0.5646766970303806,0.006667286135717267,0.006666666675964326,0.006668148896072307,0.3819824616828359,0.006666912637039581,0.006666723806649447,0.006668954207550373,0.006667917059013523,0.006668231868776668,2953
2889,0.10140285783740927,0.3987242186978832,0.0008333335295512012,0.0008335459261915092,0.297994332333996,0.0008333698939070477,0.000833343771092641,0.1968780704271927,0.0008334431991411759,0.0008334843836352799,2954
2890,0.0012349318800293774,0.06968194871451762,0.0012345986757083633,0.022546381216320004,0.27413524840668513,0.1959563544558202,0.0012348609878500838,0.2702163205166087,0.16252456739951635,0.0012347877469440734,2955
2891,0.002222458399559583,0.0022223616834809888,0.002222328650806332,0.002222591072438196,0.24378696239408082,0.0022228571970653523,0.0022224932945227047,0.0022225393873884403,0.7384326890330075,0.0022227188876500848,2956
2892,0.002174228111818584,0.04859014611479948,0.0021739976190852904,0.002174374885700541,0.14853839489121817,0.0021753898060096737,0.002174370241136173,0.7876506129135282,0.002174208098001673,0.0021742773187021828,2957
2893,0.003333884184974033,0.07648688481036926,0.036613903592315304,0.0033337857310137818,0.0033343276591013904,0.5150854430488865,0.003333346082359004,0.3518103571424313,0.003333979437396202,0.0033340883111533004,2958
2894,0.37880210045466073,0.0015389522456199182,0.0015388272996360803,0.0015388296000889024,0.0015389478934076048,0.0015385691139207089,0.0015386459263097736,0.6088879207378414,0.0015386115677905952,0.001538595160724417,2959
2895,0.012500656494808336,0.012503535139160945,0.012500000047931017,0.012505314978436646,0.5789960359891068,0.32098418814851976,0.012500038434174502,0.012505525990531194,0.012502640144912341,0.012502064632418335,2960
2896,0.6727315235959719,0.003226628691552948,0.0032258064548786147,0.30145748342152434,0.00322670210240027,0.003226217538099831,0.0032258470978157906,0.00322690470844316,0.0032266069015667804,0.0032262794877464004,2961
2897,0.9074920665663633,0.002272787843146089,0.002272903093930398,0.0022731839283252845,0.0022734709157313047,0.07432310129671642,0.00227292386909663,0.0022733837733935254,0.0022729745667643612,0.002273204146532795,2962
2898,0.0019237039844310856,0.0019232701050627165,0.0019230771589232567,0.2745318011721902,0.31190977021444655,0.3327009851177577,0.0019231836036246329,0.0019243573356344736,0.0019238682492023955,0.06931598305872691,2963
2899,0.0013701811465353262,0.0013699587724151443,0.0013698737352856626,0.426863612298503,0.14574455287449367,0.2739035480758156,0.001370019851594844,0.14526815513607444,0.0013701662440172297,0.0013699318652649287,2964
2900,0.010002642822116898,0.24195381542612052,0.010000000068941854,0.010002144706914752,0.6780331661938569,0.010000480817833763,0.010000410789946628,0.010001010295514179,0.010003520188659718,0.010002808690094643,2965
2901,0.6949927699272452,0.25794299203219195,0.00588236853408431,0.005883406203830556,0.005883289767016024,0.005883309851850121,0.005882978595773722,0.005883405626252486,0.005882798908243998,0.005882680553511748,2966
2902,0.0014088018269050441,0.001408657424117904,0.0014088195156442657,0.0014087508962933374,0.02728405981936167,0.0014086428055077424,0.0014100232740599352,0.9012598147023824,0.061593523634623566,0.0014089061011045246,2967
2903,0.02668926774906871,0.001754514367238688,0.0017543860244987148,0.0017550008526284152,0.07691121011476856,0.0017545611324285575,0.0017544417542225803,0.6893775759280751,0.0017546223982914798,0.19649441967877912,2968
2904,0.002222593240408633,0.0309570977678918,0.0022222222488803576,0.0022226482509938917,0.2658307776686029,0.002222381552173148,0.0022222897423217515,0.595897281461841,0.09398009588380232,0.0022226121830843104,2969
2905,0.002564845676610715,0.0025642586891926177,0.002564102565197683,0.002564638283718292,0.9769206270532658,0.0025642315228123842,0.002564113513064724,0.0025645345713520996,0.0025643766294506623,0.0025642714953351135,2970
2906,0.0014930799657576499,0.0014926552401053395,0.001492537323332031,0.0014930782835579418,0.0014929969746039957,0.019692193186473642,0.001492579981928137,0.7163179643507802,0.001492863697709357,0.2535400509957517,2971
2907,0.04792494866091977,0.0008929168950084743,0.000892859933702961,0.0008930045618645693,0.9449310337463841,0.0008930253600074782,0.0008929100715527618,0.0008931179801998121,0.0008931102618460245,0.0008930725285139794,2972
2908,0.13677906171266663,0.004170283421800891,0.004166844398798831,0.15716818828151918,0.17854920940677588,0.00416848959292652,0.004167000870657308,0.3309254347107246,0.17573840853997238,0.0041670790641576035,2973
2909,0.0016133751532756736,0.0016131507574280407,0.0016129046368280014,0.0016135018608011919,0.09935890895450926,0.5303158908134703,0.0016130439383133335,0.0016136682564904204,0.35903212986379013,0.001613425765093625,2974
2910,0.00029097661703153885,0.00029077100209953577,0.00029069780082317966,0.0002907447605768012,0.9973829339982487,0.0002907192886374067,0.00029070515418771987,0.0002907537918155161,0.00029074556960667955,0.00029095201697298696,2975
2911,0.0012659252405454807,0.00126667835986612,0.0012658389353465678,0.0012660027863530725,0.911738361086558,0.0012661196272562164,0.07813322611445116,0.0012659419499870025,0.001265910124858168,0.0012659957747781455,2976
2912,0.09630265395663493,0.0010001918875758796,0.0010000008478163024,0.02318929491301724,0.6819118378032081,0.020687526374053182,0.0010001043732753465,0.001000313336896228,0.17290792011295963,0.0010001563945632402,2977
2913,0.08891638447544238,0.0034483746173597854,0.003448275959983309,0.16550993525195876,0.4409299268148733,0.003448370531097392,0.0034482768928070103,0.28395275355859567,0.003448864150248503,0.0034488377476338135,2978
2914,0.020010504689044313,0.020000103499208208,0.020000000164676082,0.020004192686835415,0.02000261458645564,0.02000015371101689,0.0200002534450897,0.5700460130817405,0.2699356589731647,0.020000505162768495,2979
2915,0.8032056060218129,0.028968472469316817,0.0016667336945549046,0.001667015389991748,0.0016669484846279566,0.0016669116447534113,0.15615756466789954,0.0016668454863660372,0.0016668505717524773,0.0016670515689243186,2980
2916,0.710764960869278,0.002777971947314585,0.00277778141287886,0.002778675468270349,0.002778420269116811,0.0027779211622868598,0.002777791980802594,0.2670106296890469,0.0027779538185908935,0.002777893382414264,2981
2917,0.003572971226830885,0.14490857418522404,0.003571434500191822,0.0035725284580094964,0.37367968442436594,0.003571626690020743,0.27276714686186265,0.003572206917537006,0.0035721986711846946,0.18721162806477284,2982
2918,0.02000176815296817,0.020002177407606438,0.020000000007041788,0.8199776143901479,0.020013101025950854,0.02000032115641395,0.020000124384944053,0.020003539891588627,0.020001278019981906,0.020000075563356378,2983
2919,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2984
2920,0.47529437473917807,0.3619603700109755,0.0022727535422573573,0.031898326672274005,0.0022733592941534034,0.0022732492133613977,0.035173580109940164,0.08430752162816048,0.002273131663254199,0.0022733331264452013,2985
2921,0.9857125535252715,0.001587448038021554,0.001587360934345411,0.00158752153078079,0.0015875306689263696,0.0015873970445628785,0.0015876022403394714,0.0015877334038924306,0.001587408458093934,0.0015874441557656809,2986
2922,0.6380449073559005,0.0017545604123458405,0.001754386011387158,0.0017548042975845367,0.3479174986150996,0.001755228530900124,0.0017543943657016723,0.001754611961026576,0.0017547641411828462,0.0017548443088713287,2987
2923,0.00023370018246436866,0.00023366747295094114,0.00023364620721880698,0.00023372328047255528,0.786865209515708,0.00023371727910118757,0.0002336664715898879,0.08634109149302409,0.12515785608142863,0.00023372201604144704,2988
2924,0.7036525884799079,0.0021277261276658613,0.0021276617559465366,0.002127933211425587,0.002127955074930805,0.002127788954971001,0.0021276755432485047,0.27932500961559376,0.002127813901347949,0.002127847334962217,2989
2925,0.696455103443024,0.004763200817408833,0.004761904812914391,0.004763808789107597,0.004763371359853788,0.004763360507102973,0.004762616524854554,0.004762118588538349,0.00476229689702891,0.26544221826016673,2990
2926,0.8326903379935299,0.004545919016984936,0.004545454547199739,0.004546795281550015,0.004546605440116529,0.004545533165640472,0.004545470341546962,0.00454614252664195,0.0045458934237921165,0.13094184826299762,2991
2927,0.321894192335724,0.0014087060963511478,0.0014084871282842046,0.0014089078603187594,0.14142987747967367,0.0014087070455499277,0.001408547739578871,0.0014088224031093088,0.0014087343463438965,0.5268150175650662,2992
2928,0.004348741341717308,0.3129283405835135,0.0043478260890166065,0.004349255229912484,0.6522827201151203,0.00434847985219525,0.004347912781692919,0.004348975398115876,0.0043487236784253945,0.004349024930290361,2993
2929,0.0009434816451088571,0.000943448228815745,0.0009435094681397448,0.0009434789725404565,0.7379198346175517,0.0009436831557512783,0.0009434700192058031,0.0009435207427574396,0.2055272526015403,0.0499483205485887,2994
2930,0.0010529137562411927,0.0010531679506431424,0.0010526322904025462,0.0010529549596222927,0.919227132147205,0.0010527448015690665,0.0010526696102410183,0.0723496183698452,0.001053448120084186,0.0010527179941463907,2995
2931,0.0020415324829874374,0.002040996571658404,0.0020408163286588553,0.0020414578996752588,0.002041246723907572,0.002040991552423515,0.0020408243616363017,0.08218063224881408,0.9014905646566814,0.0020409371735572272,2996
