,topic_0,topic_1,topic_2,topic_3,topic_4,index
443,0.002574997747250158,0.002512115935400053,0.002503095453043661,0.0025439124144909695,0.9898658784498151,453
444,0.39453426584671225,0.0059587762573088,0.005882611304292379,0.006005216799230286,0.5876191297924562,454
445,0.07317841627406879,0.0018978051672187107,0.0018899600974698787,0.7915774484882904,0.13145636997295218,455
446,0.012158605219962147,0.952172761167394,0.01176591258112022,0.011975527736596431,0.011927193294927188,456
447,0.35578372811720693,0.16523386857858396,0.0037039527752502116,0.003753474251906218,0.47152497627705264,457
448,0.0006566559586645946,0.0006465434109169101,0.0006491769498519523,0.000655101095336831,0.9973925225852297,458
449,0.00766630652025328,0.6490235065148034,0.007409396190595501,0.3283344354394469,0.007566355334900901,459
450,0.0034439846712531045,0.0032868008507414086,0.003279069244488669,0.003330598904722879,0.9866595463287939,460
451,0.24501455669875066,0.015565961976271504,0.0153874595362499,0.7084056223430552,0.015626399445672807,461
452,0.8838966384908433,0.028680820939951175,0.02857267294356889,0.029384889341618023,0.029464978284018714,462
453,0.0035715998001524508,0.1487786254254406,0.003450361395209987,0.8406757734403635,0.003523639938833517,463
454,0.13851166685105595,0.010049846665754042,0.010013886424690607,0.5332719851830505,0.30815261487544876,464
455,0.9460431452370582,0.013516541102848827,0.013333933735244368,0.013548634509046262,0.01355774541580241,465
456,0.0035572699551975305,0.003465547527903373,0.0034517516469929907,0.8165233818300772,0.1730020490398289,466
457,0.7115893600968097,0.00244062262363716,0.002394388942318722,0.28112626680102076,0.0024493615362137177,467
458,0.0030527380462045815,0.0030355348464506165,0.0030309246073323246,0.003057675120688192,0.9878231273793242,468
459,0.01458039041561442,0.01479385763196409,0.014287442745771928,0.10281799546448359,0.853520313742166,469
460,0.7851586987030675,0.08636447046993914,0.0027865843230031376,0.12286688530063763,0.0028233612033524524,470
461,0.0005063662435861322,0.0004922463312457631,0.0004901789808553506,0.9974650144262371,0.0010461940180755077,471
462,0.0019775402486472953,0.001996539749051061,0.0019534911025364124,0.9921036972632821,0.0019687316364831956,472
463,0.00978213933313011,0.009886869424154128,0.009523983989470332,0.2555587734739648,0.7152482337792806,474
464,0.00423302628538229,0.004096014699644045,0.004293500866953625,0.004235649696420382,0.9831418084515996,475
465,0.0023446761549071223,0.002311479954985052,0.00230745910930911,0.0023435607060060754,0.9906928240747925,476
466,0.03361962031445719,0.19828599016046333,0.033341619736518724,0.30818054570595965,0.42657222408260115,478
467,0.005061869547787253,0.005015187786895115,0.005014937423353268,0.9798244126902322,0.005083592551732048,479
468,0.020243678886602043,0.02028043156006999,0.020000072021729782,0.02019013797045572,0.9192856795611425,480
469,0.645018188416052,0.0065496208151095865,0.00645222276081708,0.006626386568874434,0.3353535814391471,481
470,0.0025601479558763395,0.002549186785489564,0.0025327641220836378,0.9897697856322065,0.002588115504344079,482
471,0.986350808139985,0.0034176518539775105,0.0033899445197804077,0.0034146291823277846,0.0034269663039292997,483
472,0.0024784535056494453,0.002448011785541119,0.002439147619099114,0.0024865408202785133,0.9901478462694319,484
473,0.9288768411955078,0.0029290148558308087,0.0029031538948237194,0.002980500145255436,0.06231048990858212,485
474,0.6749977977543504,0.0016850674168219831,0.0016557722959331968,0.26192645880958215,0.05973490372331238,486
475,0.015740495590095712,0.015474524173437428,0.015385055405681297,0.21831356887261807,0.7350863559581675,487
476,0.48372701467991747,0.0333336960625751,0.033333681485941256,0.4162393319429039,0.03336627582866228,488
477,0.970948146316044,0.007144075839935806,0.0071429086058576365,0.007347727229371011,0.007417142008791545,489
478,0.005422450737453004,0.0053563097501396605,0.005317747676120813,0.20592996234498506,0.7779735294913016,490
479,0.00010957893210972265,0.00010726241982424117,0.00010661546542305799,0.00010858956051842375,0.9995679536221245,491
480,0.0669964779718189,0.06680860864062158,0.06666687313456336,0.0675176837365825,0.7320103565164137,492
481,0.02951678647423494,0.3876477086270388,0.028573828411222316,0.029136846808798838,0.5251248296787052,493
482,0.0012388387828850813,0.0012441836850986647,0.0012283746406069557,0.6858540969569447,0.3104345059344647,494
483,0.004387952935858072,0.0043900499346049195,0.004347867163811973,0.004393697614376165,0.9824804323513487,495
484,0.011895536702881411,0.011801081318350223,0.011766113615986633,0.011855322319876084,0.9526819460429056,496
485,0.10359350725924675,0.0051686228335193875,0.005128633238938113,0.005255429846702373,0.8808538068215933,497
486,2.5173887516442402e-05,0.9996279518935093,0.0002965894027831435,2.517370062288585e-05,2.511111556826873e-05,498
487,0.0036542538161686198,0.0036007828869869386,0.0035727242207918017,0.9855505078324834,0.0036217312435693058,499
488,0.8387223034384924,0.04001454662672223,0.04000006705753054,0.04073364331204753,0.04052943956520722,500
489,0.8497271424016932,0.004770927489902491,0.004761994361018385,0.004874250201398967,0.1358656855459867,501
490,0.0009426146739831723,0.0009442909884939818,0.042531042404397895,0.9546400143747154,0.0009420375584096475,502
491,0.0032933365538911448,0.00026719720124655875,0.09995545571424688,0.0002673075632086468,0.8962167029674067,503
492,0.1917012433044972,0.013384780890337733,0.013334101614822284,0.013993156969195248,0.7675867172211475,504
493,0.008191528239678371,0.008028170084765819,0.008000970355402417,0.008163931383291951,0.9676153999368615,505
494,0.9820497308364121,0.00445565071371278,0.004459818057046007,0.004502761521663081,0.00453203887116611,506
495,0.0019153959702242311,0.0019094037970974686,0.0019048591153248491,0.0019211207009142903,0.9923492204164392,507
496,0.35826689295310327,0.014356675064202157,0.014285974829170739,0.014781912159402218,0.5983085449941217,508
497,0.0019200891777692802,0.0019166687158403775,0.001904824432471141,0.0019226520912755626,0.9923357655826436,509
498,0.0027507896116484762,0.0473067757711025,0.002702982105129584,0.2656748561117941,0.6815645964003253,510
499,0.47145267901767485,0.008586035018430525,0.008365359355116739,0.5031230416919605,0.008472884916817325,511
500,0.6056912182365679,0.0015507572244833619,0.001529100413501971,0.0015764663423175102,0.38965245778312924,512
501,0.9413754192435905,0.03844348025366181,0.006670093278037721,0.0067575066557956625,0.0067535005689144025,513
502,0.00784898164318798,0.0001834824083949211,0.00018240000147103614,0.08195906775140258,0.9098260681955436,514
503,0.8396894249841481,0.00573457498179943,0.1428985481704041,0.005885234054438726,0.005792217809209491,515
504,0.0004167171100561675,0.00041335550481809105,0.0004207078896670743,0.9983345135572441,0.00041470593821462374,516
505,0.8084737391751512,0.002324811199247635,0.0023079083878790093,0.13238809798183587,0.054505443255886306,517
506,0.957387628564216,0.010539657847252437,0.010526815129279238,0.010815450698411132,0.010730447760841179,518
507,0.03342462585139462,0.033437058624573524,0.03345816258749686,0.8660166255970878,0.03366352733944714,519
508,0.01709420226740282,0.25190575957844497,0.016670064454010647,0.6969299088207328,0.017400064879408865,520
509,0.7691485283498827,0.002951520091371921,0.0029580441546930023,0.0030288133410688632,0.22191309406298365,521
510,0.008804314683850699,0.008805251739662488,0.008695981855273444,0.008982364677668005,0.9647120870435453,522
511,0.0007098494121672083,0.0007016268055316944,0.0006993357120429478,0.000708763883064156,0.997180424187194,523
512,0.0020617283993589414,0.0020474024286136127,0.0020581962920708167,0.16981380533285462,0.824018867547102,524
513,0.5517188259573012,0.0009640080700599359,0.0009579451508141974,0.3789272344465831,0.06743198637524173,525
514,0.28761075428814115,0.003185789171491448,0.003175417160232152,0.7028042647538116,0.0032237746263235898,526
515,0.8143996630748611,0.025102526732519732,0.001803431779305806,0.0018315435545496128,0.15686283485876382,527
516,0.0011867937586914836,0.0011761253818026022,0.0011643143081258574,0.9952743792294608,0.0011983873219191187,528
517,0.0013277547845041034,0.0013015896036627462,0.0012987304390134394,0.0013070169393106725,0.994764908233509,529
518,0.9574942104698083,0.01056667055716427,0.010530260546603644,0.010706886867069427,0.010701971559354562,530
519,0.9947930031383522,0.0012501917612373146,0.001421690886634681,0.0012679003652783937,0.0012672138484974267,531
520,0.09797112667939589,0.004462898579725299,0.004444492379793814,0.004498746599081936,0.8886227357620031,532
521,0.030339377750333626,0.374534716176099,0.0012753484900376935,0.10632835550553597,0.4875222020779937,533
522,0.010625744207242264,0.010573272373872164,0.0105654082852171,0.7402699375296989,0.22796563760396954,534
523,0.4667066588419877,0.008107544872349158,0.008000540637890704,0.5089973753094832,0.008187880338289252,535
524,0.007221123247911334,0.007167600151789985,0.0071435899501374215,0.007395402520244973,0.9710722841299163,536
525,0.050794272276029236,0.050031894356251765,0.050001228702331,0.7981698259999964,0.05100277866539151,537
526,0.7324383502889803,0.007137071262392774,0.11002176993663229,0.007023569260332522,0.14337923925166207,538
527,0.9379176004951567,0.015462743818958118,0.015386849327576349,0.015607281220364826,0.01562552513794381,539
528,0.10025124295287242,0.0118794556360524,0.011764888856886981,0.8640931239976902,0.012011288556497758,540
529,0.004075485641449678,0.00402331021125679,0.004007606658263063,0.8581351879204238,0.12975840956860674,541
530,0.0038080093919674552,0.003781800489623837,0.0037738034220500083,0.0038157579625774946,0.9848206287337812,542
531,0.05316922907492848,0.051458095643651294,0.05000078890645612,0.7928912185708061,0.05248066780415797,543
532,0.010938570943243901,0.010752540365559286,0.010604345891246448,0.9565455453586039,0.01115899744134658,544
533,0.1701162000355933,0.3172800346457089,0.0001833050906528759,0.02831022342397459,0.4841102368040702,545
534,0.011926853469297052,0.011887529772232305,0.011787446630452433,0.7478219978108824,0.21657617231713563,546
535,0.0032943620286357907,0.0032451827809443783,0.0032258479418489027,0.9869104166038956,0.0033241906446754696,547
536,0.5259011673247731,0.005336146918805467,0.005283068232088241,0.45816350021851404,0.005316117305818887,548
537,0.06939676712377606,0.004780821051518656,0.004762586509359198,0.9161739925459156,0.004885832769430485,549
538,0.9760832078982095,0.005914415675194311,0.005886856916447333,0.006000659692468639,0.006114859817680225,550
539,0.003262144266552262,0.003229976050064186,0.0032258840385602614,0.003247884739809889,0.9870341109050135,551
540,0.5148224358014503,0.0012898409340582962,0.0012688577233167446,0.20559990541045078,0.27701896013072386,552
541,0.502983044325983,0.015420371238808347,0.015387805369777243,0.015671555694898007,0.4505372233705334,553
542,0.08143188387898535,0.0016897321490005777,0.0016820418231462224,0.0017166580348263458,0.9134796841140416,554
543,0.9959544825230128,0.0010055987742334672,0.0010031669915162504,0.001026821750820008,0.0010099299604175564,555
544,0.0064721357842621886,0.1183783053162732,0.006452882235965139,0.006506686329770177,0.8621899903337292,556
545,0.0011579034948143248,0.0011703802859919102,0.0011379689820569183,0.022014978885847993,0.9745187683512889,557
546,0.006777304783193563,0.006800079385228345,0.006667810303105108,0.42574786419015165,0.5540069413383214,558
547,0.009773249858999402,0.00956602914159957,0.009524764395139431,0.009885986176823727,0.9612499704274379,559
548,0.10439749305888484,0.24532909368348074,0.0023541719277380504,0.002403745057065666,0.6455154962728308,560
549,0.7758976974930801,0.005435414154567146,0.005406397186609688,0.20767531630265174,0.005585174863091453,561
550,0.9879439282954277,0.0029931269123393213,0.002989679286038387,0.0030253119710866713,0.0030479535351077593,562
551,0.0016982833612170223,0.0017211122392477517,0.023702771933852798,0.03125258270547846,0.941625249760204,563
552,0.009723355205343955,0.009618048027404461,0.009582957183733268,0.96126969258669,0.00980594699682837,564
553,0.020976823513161127,0.9779150506612935,0.00036092844446073514,0.00037260107285800903,0.0003745963082266699,565
554,0.000751490751598808,0.0007505508850912426,0.0007228636974354983,0.0007404753953602291,0.9970346192705142,566
555,0.23743120925810465,0.004739061431430487,0.004677966206785258,0.7484385796960398,0.0047131834076398,567
556,0.8112747894027874,0.006067868831984526,0.006061288862023403,0.17034094533668942,0.006255107566515466,568
557,0.7877708804982603,0.18893116644820704,0.007697866118959729,0.007818986974101142,0.007781099960471744,570
558,0.0003046672463292888,0.0003001291354506529,0.0002985479290646275,0.07375949953736395,0.9253371561517916,571
559,0.0008914160958143205,0.0008886341813227086,0.0008773751450545356,0.000888098984212699,0.9964544755935957,572
560,0.094956489046503,0.0069028315867115525,0.0068965856705123394,0.007111823151927573,0.8841322705443456,573
561,0.015640249513838182,0.0156749611252492,0.015531473951109613,0.015972408021223072,0.9371809073885798,574
562,0.00382378718556732,0.003662665111152283,0.00363765746692433,0.0037850304038827536,0.9850908598324734,575
563,0.43653119629325443,0.010003418616154404,0.01000007987011018,0.5331493313953393,0.010315973825141756,576
564,0.9920223693143685,0.001969943293297905,0.00196207818132421,0.00203520451345836,0.0020104046975511565,578
565,0.0984969229933658,0.002753156038137756,0.002674744009305759,0.5919890178910415,0.3040861590681492,579
566,0.00634362137091592,0.0062124045591933725,0.006060734282883065,0.006107427416026653,0.9752758123709809,580
567,0.004438416246738832,0.004507349729367267,0.0044008473885046445,0.9821306950620718,0.004522691573317424,581
568,0.07663601972354019,0.17588890610348365,0.0022480633681891795,0.002299134825002574,0.7429278759797845,582
569,0.0004397101663009851,0.00044029730563477517,0.0648151503640424,0.9338659453339445,0.0004388968300772958,583
570,0.7914056471524175,0.004088370422978756,0.19635228694322124,0.0040797266660955595,0.004073968815287026,584
571,0.9265651565070766,0.018195293318054955,0.01818186836873673,0.018348528601805334,0.018709153204326427,585
572,0.005625238111548313,0.005562331354051807,0.005565981562271865,0.9774517793724012,0.005794669599726785,586
573,0.0027146982135199177,0.0026561917134872905,0.002631670422476293,0.3049035252937765,0.68709391435674,587
574,0.9524311020551602,0.011788450541782012,0.011764906797381678,0.011971034254150834,0.012044506351525357,588
575,0.41745633127546494,0.005602252748839866,0.005557847016017687,0.005684997390615185,0.5656985715690624,589
576,0.0015906959724451089,0.08700065117738952,0.0015505779205849633,0.0015686841041341935,0.9082893908254461,590
577,0.0014768222257882395,0.0014841518480011226,0.0014598996159875199,0.0014839849070703286,0.9940951414031528,591
578,0.10547952429950219,0.010556980404480644,0.010616413953032219,0.5421120525495651,0.3312350287934199,592
579,0.0037622691467414085,0.06256548464050375,0.003710099311345834,0.0038081207060684115,0.9261540261953406,593
580,0.9267573437007571,0.01844014504115854,0.01820904908150501,0.01825049760316046,0.018342964573418965,594
581,0.30893545827309044,0.002801138952166207,0.0027432700784581197,0.15824772933212328,0.527272403364162,595
582,0.00831785386634375,0.008045171305331144,0.00800057030900285,0.9674425245960974,0.00819387992322489,596
583,0.011593771210181075,0.1253225491852132,0.011111232865332794,0.011260645435856398,0.8407118013034166,597
584,0.005306028697518485,0.005184395611020949,0.005146641369427333,0.7806712233126007,0.20369171100943234,598
585,0.2,0.2,0.2,0.2,0.2,599
586,0.5324128098523299,0.00955933770675133,0.009523852956648642,0.009714394073644593,0.43878960541062545,600
587,0.34673222971218637,0.00935645195796143,0.009184040274795958,0.6253841754814964,0.00934310257356002,601
588,0.004192136253719081,0.004104175494979959,0.004087532643397869,0.748831882109207,0.2387842734986961,602
589,0.009622606497519446,0.009555398997532554,0.009525492305677443,0.520240682890964,0.45105581930830657,603
590,0.31789371330823885,0.2596917955194681,0.005022800538781428,0.25878390587724526,0.15860778475626655,604
591,0.39172312941530757,0.10852869964484863,0.002216697837937825,0.4952927310773416,0.002238742024564466,605
592,0.9869169150592886,0.0032329452992292613,0.003225887318234275,0.0033073956003953344,0.003316856722852664,606
593,0.3615858370402616,0.07113669193987282,0.003391916498534127,0.003445343610568264,0.5604402109107632,607
594,0.00296525324509574,0.02382302860056314,0.0029091828053228953,0.9673264517485384,0.0029760836004798247,608
595,0.003673781992455625,0.3612506532880546,0.003575963689902585,0.12274952706092246,0.5087500739686648,609
596,0.9769851573978641,0.005732797128388899,0.005714362611726819,0.005777622502919683,0.005790060359100566,610
597,0.011210364111084472,0.011117836903283197,0.011112863348018595,0.2996625729262628,0.666896362711351,611
598,0.0018169336028843242,0.0017923327030739528,0.0017649801562622358,0.0018305358717467886,0.9927952176660327,612
599,0.00461366327032616,0.004502203189701204,0.004497253487374856,0.5380692451265423,0.4483176349260555,613
600,0.0007111162952699955,0.0007402022013396841,0.0006961876952234716,0.0007136801833947718,0.9971388136247721,614
601,0.0037861792593478875,0.003713748053440352,0.0037037954089688095,0.5564046491301976,0.4323916281480454,615
602,0.22089570123984598,0.0065271466572736575,0.006537162835182147,0.2672531220124101,0.49878686725528815,616
603,0.3458369704769619,0.007772968608013746,0.007693850183789436,0.6307992424277877,0.007896968303447183,617
604,0.0022733402608886627,0.0022597410220159078,0.002224699241561519,0.9909289469880553,0.0023132724874785947,618
605,0.9617684368416048,0.009544366574160117,0.009523834298624237,0.009560605486040165,0.009602756799570589,619
606,0.19305317888493492,0.0031070088761744686,0.1029695825488001,0.6118941457732734,0.08897608391681701,620
607,0.03974299763640147,0.002471990836751792,0.002439578780567291,0.13092769835040755,0.824417734395872,621
608,0.2,0.2,0.2,0.2,0.2,622
609,0.9802252865785874,0.0049133081546538955,0.004878372404658745,0.004975475471907854,0.0050075573901917705,623
610,0.06924324278459992,0.06944685731066146,0.06666690145015618,0.0688763142940532,0.7257666841605293,624
611,0.0044199009803287705,0.004358572928592526,0.00434805042308194,0.004505255278773728,0.9823682203892231,625
612,0.009767607484223265,0.009576864147487507,0.009524399056610807,0.9612582886683172,0.009872840643361287,626
613,0.9802474160116308,0.004897658832925426,0.004879265735373703,0.004977488951562644,0.004998170468507479,627
614,0.25827352471890597,0.007800042245742567,0.12096694920132914,0.007959790342375813,0.6049996934916464,628
615,0.01027924248868769,0.010001382019108277,0.010000488940725489,0.010170650888651347,0.9595482356628273,629
616,0.5407232932385109,0.004450647737436456,0.00444461387323114,0.00454224448077144,0.4458392006700502,630
617,0.0020754238903997863,0.0020699383157016036,0.0020595201101561177,0.43502415923685833,0.5587709584468841,631
618,0.4923521665569115,0.006691448947474599,0.006667045534614202,0.4875060663760592,0.006783272584940583,632
619,0.02274325322489291,0.02222531538572732,0.0222229399751636,0.5792838079127811,0.35352468350143507,633
620,0.0007221888919196222,0.0007177095221243149,0.0007150093063833165,0.0007217592209249209,0.9971233330586478,634
621,0.005572869136063602,0.00542738713995742,0.005405870402829433,0.005511807647762679,0.978082065673387,635
622,0.3408024052596335,0.00801815390227356,0.008000051712650594,0.6349451546986868,0.008234234426755615,636
623,0.27148824267284777,0.0022089327622090574,0.0021838143100961203,0.0022425698088076977,0.7218764404460394,637
624,0.4841368991485203,0.006285171866101178,0.006100230247558139,0.3139815277299072,0.1894961710079132,638
625,0.9696855824032324,0.007485547003750713,0.0075651458581233386,0.007718171364565878,0.007545553370327644,639
626,0.9103821611486644,0.02234848013416591,0.022317142139787124,0.02232525949070542,0.02262695708667707,640
627,0.005137433484850915,0.005081399490126051,0.005004760908616881,0.19094597002397365,0.7938304360924324,641
628,0.004086409292623503,0.004026741056159824,0.004002456019665852,0.004091062964697167,0.9837933306668537,642
629,0.0020371963169075746,0.0020344227332278705,0.002020039950748214,0.0020607475138042985,0.991847593485312,643
630,0.0005291550772399727,0.0005243312488668918,0.0005222234798326943,0.0005309921675170589,0.9978932980265434,644
631,0.979895321683044,0.004925503692373683,0.004879215258010739,0.005075233566999652,0.005224725799572019,645
632,0.008746522641207878,0.008729495574342782,0.00871050360542436,0.7268479699349121,0.24696550824411292,646
633,0.0023192019145781254,0.0023041946338274474,0.002298954818162888,0.0023243037295279704,0.9907533449039037,647
634,0.004091094071258641,0.004006941242196507,0.004000512768178252,0.05379281962046269,0.9341086322979039,648
635,0.0006949358547158396,0.0006922228999372802,0.000688056540499193,0.02301596314462041,0.9749088215602273,649
636,0.001596718805942141,0.001600624947551613,0.0015891304297523919,0.0016148171722583987,0.9935987086444955,650
637,0.6675650706973987,0.007519903057881318,0.3098037398374514,0.007530783888483845,0.007580502518784665,651
638,0.002173975451890722,0.002130785803575456,0.0021067333008848274,0.7419508107626822,0.25163769468096664,652
639,0.0183381533624842,0.01818480263892177,0.018182504229720054,0.9266881553303048,0.01860638443856919,653
640,0.9420262258384755,0.014388444172902656,0.014285834376835388,0.014430427523111381,0.014869068088675226,654
641,0.6098665408448848,0.0026763562024460365,0.0026589188667689016,0.28240141525648854,0.10239676882941184,655
642,0.0009863331712008515,0.0009780159505556611,0.0009756283709949338,0.0009862468540833209,0.9960737756531652,656
643,0.14404271148790102,0.002633854002972868,0.0025356203740640884,0.002581984061081102,0.848205830073981,657
644,0.0010197945167571628,0.001013789187725816,0.0010101770708566809,0.0010152088648555143,0.9959410303598049,658
645,0.002517612447540629,0.0024605459076069086,0.0024402184875039197,0.9900827370473673,0.0024988861099812503,659
646,0.8828884816039033,0.028685342594123926,0.02857156965381965,0.029494388515647525,0.030360217632505588,660
647,0.981220076254083,0.004681666519026327,0.004651672833832166,0.0047022829935312715,0.004744301399527008,661
648,0.9867850822305576,0.003293889172982696,0.003300777728213343,0.003310014044297098,0.0033102368239491813,662
649,0.5472560949872876,0.00530151542451905,0.005265634657511942,0.15678695535911769,0.2853897995715637,663
650,0.00091706356143375,0.0009015900290217429,0.0009006404020696041,0.9963713524457413,0.0009093535617335117,664
651,0.0006156387202014056,0.0006116187656384953,0.0006087310565642273,0.9975456975790911,0.0006183138785048379,665
652,0.003076442907857319,0.0030591848932643062,0.0030307694044403757,0.9877183039749252,0.0031152988195128537,666
653,0.9106403543464918,0.022250286654131025,0.02222243105366359,0.022358585327168865,0.02252834261854464,667
654,0.012658253458054325,0.012588057240407574,0.012500267638285665,0.013115468728897881,0.9491379529343545,668
655,0.011202784602134483,0.011117647149293926,0.011111433390366132,0.9553442811076733,0.01122385375053212,669
656,0.0015615197128131648,0.0015430506540391126,0.0015385334247744072,0.0015610669062183892,0.993795829302155,670
657,0.004233855598909383,0.004177698035837065,0.004168164981546916,0.9830882994475192,0.004331981936187492,671
658,0.003133029088284338,0.003097000262808737,0.0030311693171313553,0.9876125863777536,0.0031262149540219066,672
659,0.002667296812323808,0.04540349403297164,0.002633461776753191,0.0026771420872557525,0.9466186052906955,673
660,0.05445731241040024,0.0008731722109924736,0.0008632267491762632,0.0008700894076741233,0.9429361992217569,674
661,0.9331780349767874,0.01667186353792735,0.016667550409343194,0.01676247128618584,0.016720079789756235,675
662,0.0076212471550420125,0.42287509380018795,0.007779395675813694,0.5542702243548567,0.0074540390140996,676
663,0.9792381468629384,0.005147515689022975,0.005128313596629418,0.005269617369555772,0.005216406481853514,677
664,0.9498010421059693,0.012549861446001278,0.012501442069922349,0.01255002658837017,0.012597627789736885,678
665,0.020285706018153743,0.02012280840817804,0.020000725974587918,0.9190568681747687,0.020533891424311484,679
666,0.8982074424467937,0.02502894216457474,0.025000075136965137,0.02623136970992478,0.025532170541741537,680
667,0.010699481353796957,0.010556458527250723,0.010534277806137669,0.010824672820288738,0.957385109492526,681
668,0.0023934432503923565,0.0024052307752348723,0.0023287279873209867,0.7766488933244536,0.21622370466259824,682
669,0.005709326798504265,0.005586082199373279,0.005583976459930286,0.870408971130323,0.11271164341186918,683
670,0.0020997550658509276,0.002073915051986644,0.002062009461838868,0.0020886501475054515,0.9916756702728181,684
671,0.9929775680756695,0.0017314180903245991,0.001725355377143828,0.0017849846409327664,0.0017806738159293798,685
672,0.09758492590796584,0.013611337200458064,0.013376702659866367,0.01344029243592785,0.8619867417957818,687
673,0.003011129330535178,0.002977512686639318,0.0029492112775124446,0.1984421182263381,0.7926200284789751,688
674,0.0029605748519753584,0.00294922239150192,0.002941346848775054,0.002969624025757477,0.9881792318819902,689
675,0.010076871997722113,0.010020116140242027,0.01000006470701795,0.010130254963463172,0.9597726921915547,690
676,0.06347145980925935,0.004479684579913001,0.004446944845916513,0.00452309493670929,0.9230788158282017,691
677,0.0008420662029189469,0.0008413436867290538,0.0008309740281690417,0.07043263204367285,0.9270529840385101,692
678,0.9256585985477388,0.018218090613747722,0.018182569704162967,0.018793927057298775,0.019146814077051683,693
679,0.3908059096495399,0.003282668205278807,0.0031764728176278826,0.016250781202192994,0.5864841681253605,694
680,0.0018681673754055025,0.21654855734447903,0.0018363744881681988,0.551743149451367,0.22800375134058015,695
681,0.0029358857656010713,0.002906714213930307,0.0028986488228459335,0.0029973166301961547,0.9882614345674265,696
682,0.009908198892659875,0.009535670220485942,0.009525060417945468,0.2875455628691373,0.6834855075997714,697
683,0.893598923257588,0.07258103562032646,0.011500134776857822,0.01114576240062469,0.011174143944603096,698
684,0.15562599027442553,0.006299870867977192,0.006250240077929713,0.006535767683026495,0.8252881310966411,699
685,0.8432174757967347,0.0002963021500345564,0.00029303886926399056,0.00029887416422881953,0.1558943090197378,700
686,0.006209193290705607,0.006095141613622329,0.006061250687771436,0.8012498910510325,0.18038452335686816,701
687,0.4697180902711833,0.3849380234420404,0.0009277648732326534,0.0009444366206059494,0.14347168479293784,702
688,0.0030131732524207805,0.0029956638960478067,0.002987278878488445,0.003079331757863445,0.9879245522151795,703
689,0.5984379500912674,0.0040977448515806736,0.004082676232977437,0.0041606988312334805,0.38922092999294094,704
690,0.05260671307798846,0.001133570453024751,0.0011075169115443303,0.2765704153777943,0.6685817841796481,705
691,0.61608019893872,0.001482188972037631,0.0778473812670935,0.0014805005659577653,0.3031097302561913,706
692,0.0005496408980565428,0.000543937959194757,0.0005423953705363721,0.0005480798164604049,0.997815945955752,707
693,0.8160398630804326,0.006691955096327341,0.006668499517113861,0.0067025920545421905,0.1638970902515841,708
694,0.9326258045113379,0.0017928638124212618,0.0017863535604331336,0.0018136111347090722,0.061981366981098775,709
695,0.9913882576221398,0.0021606814929199776,0.002134529174978546,0.0021569798409552775,0.0021595518690064293,711
696,0.3401372641178839,0.06674534826875923,0.06667189168767815,0.06720360240934622,0.45924189351633254,712
697,0.885157776199494,0.028608640270836164,0.0285716979875115,0.02879172593688934,0.02887015960526909,713
698,0.008905087755228596,0.00872068888157115,0.008703980571014869,0.9647423269591207,0.0089279158330647,714
699,0.00502861759795237,0.00500536529334276,0.0050000449918872125,0.005033257151009414,0.9799327149658081,715
700,0.002727710746986214,0.0027070576965274812,0.002713975161841657,0.0027343564453825176,0.989116899949262,716
701,0.9572593266777059,0.010651993678312776,0.0105314973366761,0.010930609912966648,0.010626572394338759,717
702,0.007908230701952955,0.00780100019134459,0.007695766633279075,0.0078028807529633174,0.96879212172046,718
703,0.003948252517853215,0.004458623662685674,0.003922537027230381,0.003945579271899116,0.9837250075203315,719
704,0.011956360949303678,0.01182053226522307,0.011793982112766341,0.9522942738074357,0.012134850865271229,720
705,0.028685923653542382,0.028575999773466323,0.02857162535244851,0.028781737190552437,0.8853847140299903,721
706,0.012814671866819824,0.012650253195609747,0.012599938809559992,0.5400777378907801,0.4218573982372303,722
707,0.48918550218806073,0.0005312547695820544,0.0005248294344357094,0.3473909727276596,0.1623674408802619,723
708,0.0011110140821478675,0.0010877311732878149,0.0010827716053606281,0.9002888394519017,0.09642964368730189,724
709,0.009157003013562905,0.009165036409699045,0.009102307663792752,0.00917213171144423,0.963403521201501,725
710,0.9089208577821902,0.003036294150854421,0.003031834894345387,0.0031172837568788263,0.08189372941573107,726
711,0.002847089758764361,0.0027535387522529646,0.0027398184622191685,0.0027782975194434044,0.9888812555073201,727
712,0.007752555186927152,0.08826355110191642,0.0076939330807001965,0.008232999151880548,0.8880569614785757,728
713,0.0022285762957149125,0.0022084636670100994,0.0021981857730149763,0.002220625706552408,0.9911441485577076,729
714,0.005817047751658048,0.005742432082462499,0.005736156469303844,0.5364725167333114,0.4462318469632641,730
715,0.0005059376780450532,0.0005010351056103644,0.0004971569897502939,0.20568225073419058,0.7928136194924037,731
716,0.08058498303366994,0.19479936814163462,0.0013898452896555042,0.0014253177137284654,0.7218004858213115,732
717,0.006965780456620698,0.006915624957941464,0.006897471676584037,0.9721812654586056,0.00703985745024822,733
718,0.000858231439526714,0.0008405800285437651,0.0008368790549903213,0.0008541460327530342,0.9966101634441862,734
719,0.6084532642529107,0.007412705930595238,0.007422067216630053,0.10816032632792329,0.2685516362719407,735
720,0.005497556082464238,0.005428909206486994,0.005405497424955336,0.978079605524326,0.005588431761767324,736
721,0.28058303155204584,0.014380481321691809,0.014334868105008988,0.30467260145738084,0.38602901756387253,737
722,0.6585605351086128,0.013363891466037088,0.013334149880724745,0.13002525590832228,0.18471616763630305,738
