,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,index
3741,0.31164203583098454,0.21211499025258113,0.0019576709195648417,0.37972561858705706,0.03456841200684201,0.05803097168321358,0.001960300719756773,3826
3742,0.0012894296087465238,0.0012877118368627902,0.0012870017878163515,0.0012915601102022882,0.9922664395275534,0.0012878059387124066,0.0012900511901063384,3827
3743,0.9626589688839338,0.006212223273803293,0.006211192598711145,0.006230981345663007,0.006221100544048834,0.006229087560228343,0.006236445793611518,3828
3744,0.07305823666443088,0.16366787710235026,0.00280112587680445,0.4987982654059315,0.2560651191948193,0.002804409135077235,0.0028049666205865764,3829
3745,0.005307666111086408,0.005306444460844773,0.005291688618803483,0.46826932957859335,0.5052383039641354,0.005292604536816323,0.005293962729720259,3830
3746,0.009540368273930556,0.009524781527339187,0.009523814006295418,0.6541021443894848,0.2982105039390198,0.00957275748460789,0.009525630379322341,3831
3747,0.8955852960923418,0.0019072210608288467,0.0019047964283762566,0.09487817095069143,0.0019121006541074554,0.0019060034588606707,0.0019064113547935268,3832
3748,0.0011131860919881905,0.00111001965239533,0.0011082880826305747,0.8600111337295582,0.13443310971040104,0.0011127242339614434,0.0011115384990651879,3833
3749,0.007525815941541246,0.007521928334585137,0.0075190173244116905,0.007547202537344994,0.8653827199755869,0.09696451622796312,0.007538799658566973,3834
3750,0.005116682885681453,0.20164708733671918,0.005102055144291048,0.34004437295518125,0.4378793873350399,0.005104618435318099,0.005105795907769133,3836
3751,0.009560663583519764,0.009544113774999736,0.009523814254691083,0.15076144802294777,0.801533491258205,0.009530242315204841,0.009546226790431737,3837
3752,0.00017047915144688812,0.00017032360399583973,0.00017007475783996126,0.00017043052817304616,0.9989778963714202,0.00017017753313310803,0.00017061805399095142,3838
3753,0.34712203301133976,0.0036754133330867147,0.044906903492469785,0.3089095024605199,0.2880278000295365,0.0036822668022983875,0.003676080870748955,3839
3754,0.0047764601866393174,0.25781869394945467,0.004761915010914776,0.004792672968855595,0.7182854632597984,0.0047645425039671155,0.0048002521203701146,3840
3755,0.0023500976444274335,0.0023425730525436154,0.002341952154742319,0.9027620937394808,0.0023469495666821193,0.04699201425150659,0.040864319590617204,3841
3756,0.9926533186982014,0.0012218047199713195,0.0012210094466849936,0.0012282525306010553,0.0012255192113551226,0.0012223628690279024,0.0012277325241583609,3842
3757,0.0010849575827145937,0.05946562646890936,0.00108225403284283,0.11559622390260171,0.8206033019004546,0.001082917119741706,0.0010847189927350506,3843
3758,0.001960318734624205,0.0019570540863222624,0.001956970436001567,0.0019640319589983844,0.988241315198261,0.001957777652604274,0.001962531933188523,3844
3759,0.013025672952340327,0.012997466736678816,0.012987266017526217,0.25847024384757683,0.6764148688658446,0.013017740912591223,0.013086740667441947,3845
3760,0.004628168954382113,0.14583139499823755,0.004608307207452159,0.004628267974764611,0.8310632826463678,0.004619232138259881,0.004621346080535871,3846
3761,0.7226591089787574,0.002041804147351718,0.0020409075557162675,0.26711687802750406,0.002050811557832768,0.0020468974619016513,0.0020435922709360972,3847
3762,0.0017904873707897968,0.0017894533349649773,0.0017857256714962132,0.1899594080661274,0.7667401229402617,0.0361447773174857,0.001790025298874075,3848
3763,0.6041430003389415,0.01786946300617161,0.017859837250300686,0.017878651622476077,0.017875426528149423,0.3064758226991466,0.017897798554814055,3849
3764,0.9916653849438083,0.0013891148897840588,0.0013876043262514562,0.0013885956488218568,0.001387494204661821,0.0013911038501224465,0.0013907021365500958,3850
3765,0.005314166348373533,0.005294787611008906,0.005291378396636136,0.9681793522545368,0.005316298977393304,0.00530217895886769,0.0053018374531837165,3851
3766,0.0015090857872127079,0.14806015282654222,0.0015039423197344014,0.8443969742842297,0.001511046495661163,0.001510627895734297,0.0015081703908856189,3852
3767,0.0022859774853991066,0.00227125909957628,0.002277637035568719,0.0022758343344891525,0.8432039602341441,0.06530817464609151,0.0823771571647311,3853
3768,0.005964122050044541,0.005957188964695665,0.005952406940711644,0.628828191420702,0.11262615794529002,0.2347075528318827,0.0059643798466734,3854
3769,0.7809992029896767,0.0011001236467910644,0.03396851580285288,0.1806288350757173,0.0011036718644476845,0.00109966740265064,0.0010999832178638358,3855
3770,0.09408401751430766,0.0013914950585062903,0.001387371292012107,0.0013927527768050677,0.8525785212379111,0.04777452632397147,0.0013913157964862935,3856
3771,0.005527472712508556,0.00549726867206964,0.00549452970392283,0.643712819997015,0.32875551222982846,0.005501585944418647,0.00551081074023682,3857
3772,0.8228385131515914,0.0034860851548510997,0.0034843233596655054,0.0034941261545855975,0.15972208019993606,0.003486814967352965,0.003488057012017341,3858
3773,0.09592935161478355,0.0028582675235988833,0.0028574109877402016,0.5388904479125267,0.35373169778394786,0.002858836263346532,0.0028739879140562813,3859
3774,0.03596008712999375,0.03574607902401046,0.0357143105218924,0.7849700680120506,0.036092191333592254,0.03574040767056704,0.035776856307893526,3860
3775,0.001009607325428389,0.0010064651614600155,0.001006055553701603,0.07044585211312607,0.9245179458665712,0.0010066826287680603,0.0010073913509445927,3861
3776,0.00239483053373355,0.0023926306818837615,0.002381239499838706,0.20024585610548268,0.5483685943295102,0.24183105266536392,0.002385796184187105,3862
3777,0.05861518359800386,0.005973954576740286,0.005952873293018945,0.49435759284056174,0.2314697124090924,0.19767649224494216,0.005954191037640636,3863
3778,0.6628122984819576,2.1847943182379864e-05,2.1799828387755885e-05,2.1846041453484814e-05,2.1847223206055207e-05,0.3370785036813639,2.185680044893008e-05,3864
3779,0.6625403005790079,0.006494015869586304,0.006493518843726344,0.006518854731763153,0.24003454306976613,0.07141180442107413,0.006506962485075931,3865
3780,0.06266554166190616,0.0031783904653102744,0.0031746046907217577,0.1523981316238081,0.4788226793187215,0.29658056350128825,0.0031800887382439987,3866
3781,0.284836545536279,0.0009483544043173864,0.0009462627461705397,0.30397504586304963,0.0009489573349507712,0.0009488691282731013,0.4073959649869595,3867
3782,0.547332307554503,0.002554851428059243,0.0025513773201922274,0.0025608627734409364,0.4398646117191128,0.002572234594585236,0.0025637546101066108,3868
3783,0.002874385355809762,0.002861624280152561,0.0028579591481981506,0.06871547996666773,0.7167227454038104,0.002874196155616835,0.20309360968974452,3869
3784,0.007954807933050832,0.007939018391561784,0.007936512031839807,0.8450087564552413,0.007983912616127783,0.11523866511219467,0.007938327459983843,3870
3785,0.10732684619988973,0.004333173759629903,0.0043290321108488995,0.0043450399214411475,0.8030372429767362,0.07228959909745171,0.004339065934002451,3872
3786,0.889880284042066,0.003969508260825117,0.003973940362354676,0.09025811950594202,0.003976353129628925,0.003969701624558035,0.003972093074625362,3873
3787,0.819427015287781,0.044254204163400354,0.0012727825058052912,0.0012668593380860402,0.1312473153349269,0.0012665103416284202,0.001265313028372228,3874
3788,0.002309282033225721,0.0023074172747845527,0.0023041572527299527,0.6353208756418525,0.3531254787963217,0.0023155643502951683,0.002317224650790458,3875
3789,0.053020286720929365,0.004471361867523681,0.00446430748320053,0.00448497243929785,0.7579699821987672,0.11263775528565724,0.06295133400462416,3876
3790,0.902696029636706,0.080636941928391,0.003328745773950062,0.0033439061737547786,0.0033415373788168185,0.003328088202010309,0.0033247509063709596,3877
3791,0.7559509976927085,0.0014307219084475934,0.030957183153316966,0.0014344690985736367,0.16949292132614296,0.0014297590917722474,0.039303947729038176,3878
3792,0.3906992752454102,0.0488883458397384,0.0016426496831197068,0.5538330214487265,0.0016463668624092816,0.001647101799335305,0.001643239121260642,3879
3793,0.5894081313376953,0.054321859912594646,0.002696456575843537,0.34546599252823174,0.0027104366884351683,0.002697946007711854,0.002699176949487889,3880
3794,0.0027603180295151806,0.002755015321492421,0.002747411375836568,0.002756222873975268,0.9834811700502539,0.0027499335698780705,0.002749928779048641,3881
3795,0.13229972884192845,0.024461264523951993,0.0012758567092169154,0.0012820160802329526,0.8381208384703793,0.001281177763926481,0.001279117610363851,3882
3796,0.8136847441466991,0.004468663286735196,0.004465155731167488,0.004487249848279917,0.004469779672425775,0.1639490296977798,0.004475377616912612,3883
3797,0.36106272193444866,0.011992554417514966,0.011907903073415741,0.01192108746423891,0.011919543556175645,0.5792432324502881,0.01195295710391788,3884
3798,0.04765601710379946,0.04761951948126137,0.04761905091464943,0.71407430141256,0.04771182244615227,0.0476406121699291,0.047678676471648536,3885
3799,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,3886
3800,0.7507943377545663,0.005113418520704187,0.005102060911975284,0.005110474293344921,0.2236635492161724,0.005110424444751829,0.005105734858485121,3887
3801,0.001666945870344724,0.0016680600951823746,0.0016614300251111326,0.5803766621726106,0.41129972687502364,0.0016640068755657312,0.0016631680861617388,3888
3802,0.35863870921538404,0.38159485431723833,0.0038612185397650894,0.003883877017596955,0.2442723112194391,0.0038676277612898803,0.0038814019292864837,3889
3803,0.6094175239454854,0.004608953288728334,0.004608458220572321,0.1950775302744953,0.1770517994266025,0.004612344437905451,0.004623390406210587,3890
3804,0.001377625102024515,0.0013772137321425813,0.0013736960738036077,0.0013784096820281097,0.9917433201946964,0.0013746028130064082,0.0013751324022984012,3891
3805,0.0013762549475477724,0.001373885662604177,0.0013736274953083563,0.4381418889103556,0.15543625911324094,0.40092250287516257,0.0013755809957806367,3892
3806,0.30202525988580103,0.004941635265348152,0.0049308677307561615,0.004945075445712248,0.3175620953022671,0.3606465456379283,0.004948520732187073,3893
3807,0.0021067438405566754,0.0021034296409625703,0.002101783016397207,0.9873732318068454,0.00210779558028166,0.002103694594198134,0.0021033215207582573,3894
3808,0.0357143080474404,0.03576460719443996,0.03571435738826198,0.03573420214310227,0.5263135116176474,0.035714334784469184,0.2950446788246388,3895
3809,0.0013276483773605326,0.0013233356603223622,0.0013230795618787224,0.0013315131817651653,0.9920389133548346,0.0013244606569522625,0.001331049206886291,3896
3810,0.3539198469687325,0.0029800881808305967,0.0029762009479253927,0.0029869826592383544,0.631175762279354,0.0029801595011920714,0.0029809594627270702,3897
3811,0.0021695327808893172,0.0021667697720056996,0.0021645135569018327,0.8884473571487334,0.10071765510081092,0.002168596722964712,0.0021655749176942105,3898
3812,0.0025711543507742083,0.002551490882584781,0.0025510789797823764,0.2760375204340406,0.7111796949141391,0.002555812612997983,0.002553247825680894,3899
3813,0.11189027922273219,0.004472103217828825,0.004464287488056391,0.004485138206589519,0.8657509165431744,0.004470003069267219,0.004467272252351545,3900
3814,0.008937300831251917,0.008930578629256648,0.008928599001019085,0.6647409764845988,0.008943975918600872,0.1336905683223721,0.16582800081290058,3901
3815,0.00045810408992565723,0.00045657884351288375,0.0004564137121529689,0.0004598115126560282,0.9972547733935182,0.0004565973170694509,0.0004577211311648673,3902
3816,0.08331982097408566,0.23616561138416717,0.0016420369730050404,0.001647183498116942,0.673940102559588,0.0016424696375436012,0.0016427749734936566,3904
3817,0.9522989339246847,0.00797605395580109,0.007936508895217123,0.00795569316892225,0.007951419104452183,0.00794353876679652,0.007937852184126236,3905
3818,0.0014758202482028162,0.0014730107736191454,0.0014727636751564312,0.001477541284958147,0.9911545249347654,0.0014729209254195823,0.0014734181578784206,3906
3819,0.0008902207401617311,0.0008957383481363297,0.0008873345846994916,0.00089081860844214,0.994656529994716,0.0008877863837024146,0.0008915713401419716,3907
3820,0.09142329588414715,0.11390543818799223,0.006493508830659669,0.3447445834026768,0.430428317151017,0.00650332187366191,0.006501534669845342,3908
3821,0.0005961668211017981,0.0005963851927137005,0.0005952700529637698,0.35352375984502715,0.0005972965270713603,0.6434951111976969,0.0005960103634253067,3909
3822,0.003975659463180979,0.003970267403299688,0.003968256322025128,0.976152633997621,0.003992461831409267,0.003969772392556274,0.003970948589907479,3910
3823,0.9176121955727283,0.0018329520438156563,0.0018315029707815498,0.001838868976058447,0.0732191394990888,0.0018319604845895249,0.0018333804529378198,3911
3824,0.9713501746170585,0.00477486713866325,0.0047619051152456605,0.004781362718215782,0.004781918483276597,0.00477460215393138,0.004775169773608712,3912
3825,0.18915066074209116,0.001907754315207987,0.0019047646995728764,0.08894267708221353,0.7142800836295116,0.0019066948513908524,0.0019073646800119252,3913
3826,0.0036794315342028668,0.38873688952124297,0.003663005926184212,0.4754226086815411,0.12116704336853336,0.003665136509012121,0.00366588445928312,3914
3827,0.5713195227168899,0.07142859185711457,0.07142859358966058,0.07143022965777834,0.07147792417386681,0.07148654150533446,0.07142859649935542,3915
3828,0.8568726478741894,0.023872385666679895,0.023813530864510008,0.023882710884138656,0.023909072510398355,0.02383303870536449,0.02381661349471915,3916
3829,0.17730107537087075,0.005495896382445424,0.005494558803249746,0.005510143665383505,0.544860422988511,0.005501933052048334,0.2558359697374912,3917
3830,0.10964852613280107,0.0036654207890654536,0.0036630160310410355,0.08927624133150118,0.7864186620118673,0.0036643651561859077,0.0036637685475379364,3918
3831,0.012989285781154651,0.012987423338986828,0.012987016054241431,0.9219549536665318,0.01306826468032231,0.01302367354995499,0.012989382928807977,3919
3832,0.00028171662505396404,0.0002809663706090937,0.00028067792338344003,0.0002815168601670699,0.89867875958472,0.0002811617283246217,0.09991520090774195,3920
3833,0.0031875084100172024,0.05272740176742332,0.003174639410527115,0.0031939747059380294,0.9313608676430569,0.00317740884309445,0.003178199219942858,3921
3834,0.36444405883471814,0.0022346318403216048,0.0022322239753449873,0.5807887787410425,0.0022365434380720163,0.045830406202202356,0.00223335696829832,3922
3835,0.005964579644574581,0.005956357409759345,0.005952386897929312,0.5738599151608652,0.005992854527734915,0.3962795742128955,0.0059943321462411145,3923
3836,0.014357526572293333,0.014410615062880975,0.01428571911787174,0.014350289344609385,0.9138697273951246,0.014341289380760736,0.014384833126459272,3924
3837,0.9642301759359339,0.00596431065968256,0.005952389660419305,0.005973359630407569,0.005957894374417701,0.005961721008559356,0.00596014873057946,3925
3838,0.2605978306744995,0.005505355291808825,0.005494513624370658,0.005514156883390668,0.0988449185587291,0.6185259557711931,0.0055172691960080995,3926
3839,0.00045478090810017167,0.00045425001931895075,0.0004535262480072845,0.5388976203865606,0.45882980420756087,0.0004552157008905655,0.0004548025295614673,3927
3840,0.0021412275184767167,0.03371935440981776,0.0021469572443053495,0.0021425768329420584,0.6719693606101105,0.0021340324828719175,0.28574649090147575,3928
3841,0.9354352054249466,0.004479273949854042,0.004464289971695052,0.004475615203137327,0.004472151588332226,0.04220784614182037,0.004465617720214392,3929
3842,0.01791858856946812,0.017858544018698873,0.017857151278547062,0.2568317584163633,0.6537616163606397,0.017912103247230488,0.01786023810905247,3930
3843,0.989269660193537,0.0017862086414344408,0.0017857150476760656,0.0017926357182071321,0.0017926108018044653,0.0017864043333209211,0.0017867652640201493,3931
3844,0.0650457383014678,0.038865831369084856,0.0019842202114586094,0.0019939885401342923,0.8881342341694606,0.0019896639334548638,0.0019863234749390554,3932
3845,0.7283747987532265,0.014289497850082983,0.014285722058599118,0.014363553633323183,0.01431952425794698,0.2000790006690719,0.01428790277774937,3933
3846,0.16956740656670152,0.019473006741903297,0.0004172902350770597,0.3782981917568234,0.0004181836800065035,0.43140846759949814,0.00041745341999011623,3934
3847,0.0037658716698200315,0.0037601130197572868,0.003759399483389089,0.003769626731543711,0.9774247288640303,0.003759984727414125,0.00376027550404558,3935
3848,0.010221580767055441,0.010233262391261983,0.010204083036602968,0.01025564007322748,0.9386575475703045,0.010208271590416082,0.010219614571131531,3936
3849,0.9463616237822985,0.008931485329109786,0.008928574568345551,0.00895582068126865,0.008953620607181518,0.0089321902865247,0.008936684745271314,3937
3850,0.0009908282139901737,0.0009882428402894564,0.0009862693464810094,0.0009901696852400307,0.9807994519175676,0.014258740545029605,0.000986297451402322,3938
3851,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,3939
3852,0.014296359991556864,0.014342109801488733,0.014415516688241878,0.12215551594802494,0.8060928980796348,0.014395259108692356,0.014302340382360378,3940
3853,0.5390596160715561,0.0039696404339193015,0.003968276792238079,0.00398320625249725,0.25287707092649814,0.19217342724905212,0.003968762274238976,3941
3854,0.5107623674324724,0.02382009928544697,0.023809543939160793,0.0238567190152504,0.02385552822749054,0.370080821000785,0.023814921099393847,3942
3855,0.7695210420698697,0.0055296464486369445,0.2028313258710996,0.005549376196541291,0.00550908637125897,0.005527363946021084,0.005532159096572251,3943
3856,0.002993062737525502,0.002985355972518107,0.0029767002764448597,0.0029888299037252866,0.0029853751295909688,0.9820914018929096,0.0029792740872856783,3944
3857,0.011951373640854475,0.011945600422608796,0.011904836223641474,0.17844555495711806,0.7618896902059358,0.01192315688891047,0.011939787660930852,3945
3858,0.007954921247236638,0.00794807016899666,0.00793651140802049,0.007961891708193343,0.9522921524153592,0.007960851693100532,0.007945601359093125,3946
3859,0.5270007348497622,0.00269869169427386,0.002695443947814522,0.45950140133234285,0.0027033139186123344,0.0027003160857342976,0.002700098171459954,3947
3860,0.6655245932200945,0.003972733129997354,0.0039682565509226225,0.3145752870340029,0.0039776554464631035,0.003977556624364161,0.004003917994155447,3948
3861,0.22264136287733893,0.0065011298336593824,0.00649351751402415,0.7447675111195926,0.006527884177969266,0.006512736109809698,0.006555858367606024,3949
3862,0.9739699116537897,0.004330298091497378,0.004329059908757259,0.004351768012066948,0.004344840957197101,0.004342848762222029,0.004331272614469647,3950
3863,0.10428917323846805,0.0022020070320835122,0.002198467019380959,0.5516785375973615,0.21775726679938304,0.11966925162436343,0.00220529668895955,3951
3864,0.00238444287024561,0.002387575599705296,0.0023811301910290697,0.3087019275695489,0.5729475569831798,0.002385942902763562,0.10881142388352777,3952
3865,0.0017901210221795817,0.17160436129467616,0.0017858615959539359,0.20779471078493045,0.6134353696786781,0.0017941599659087983,0.0017954156576729266,3953
3866,0.7954764064375788,0.004930935841616177,0.004926268406052439,0.004950289038095845,0.17983325059618796,0.004936941945500163,0.00494590773496858,3954
3867,0.9931279415860857,0.001144474005216056,0.0011428653240568654,0.001146737443253639,0.0011501089186363533,0.0011430917988896794,0.0011447809238617202,3955
3868,0.006513676255005712,0.006495448431547581,0.006493510272710906,0.006503391880500219,0.9610018085248805,0.006493732388055552,0.006498432247299529,3956
3869,0.6147270763766707,0.11852435658521202,0.0005672803281717273,0.05514233865651572,0.20989853597715655,0.0005709392951400169,0.0005694727811333702,3957
3870,0.11659434270475404,0.003325397879989205,0.0033223980207218243,0.7257772536604241,0.0033314914403787476,0.1443206666054222,0.0033284496883098013,3958
3871,0.007529532565621418,0.007519795227724489,0.007519912459457323,0.9547998873701388,0.007554519569109688,0.007547727207346155,0.00752862560060213,3959
3872,0.003180836937114765,0.0031760632790408584,0.0031747008088812774,0.4741695219150091,0.19765567454710198,0.3154599492763473,0.0031832532365047932,3960
3873,0.9063628109117705,0.00216569717084131,0.0021645742178690954,0.0021695102930094005,0.0021671140169504115,0.08280537790208838,0.0021649154874707937,3961
3874,0.020462856265773814,0.16546685580616016,0.020408294093948107,0.7323391209664993,0.020485654796761187,0.0204099590257369,0.02042725904512053,3962
3875,0.5523366278199905,0.003176544429769704,0.0031746043174745225,0.4317716658060715,0.0031887241250328044,0.003176097227056148,0.0031757362746047658,3963
3876,0.0018592948175461153,0.0018568529280040312,0.0018552882812132305,0.10081931086424774,0.8898964251365507,0.0018565235173495054,0.0018563044550888271,3964
3877,0.003579177115838589,0.0035758916074312935,0.00357163563969919,0.21776937730051538,0.7202322705931306,0.0035936698200945386,0.047677977923290454,3965
3878,0.5469554178799481,0.0020143666705206694,0.0020122871926900416,0.002017947772972052,0.35196554534013613,0.0930216450977863,0.002012790045946784,3966
3879,0.2252655855968435,0.0011130881464604528,0.0011074225466697785,0.4823941676458785,0.2879027227070843,0.0011083615629794313,0.0011086517940841218,3967
3880,0.34764713968454025,0.0021057554286491044,0.0021009796103760637,0.46034801327420466,0.0021076220762035955,0.18358776646080383,0.0021027234652223853,3968
3881,0.0037634765915236876,0.0037608143361700856,0.0037610900223010654,0.08868549801243893,0.8925051253714011,0.0037612663591240214,0.0037627293070411198,3969
3882,0.0008263896741489889,0.0008268475473337438,0.000825855433038254,0.0008267203973403541,0.0008264543550425024,0.04297074721861371,0.9528969853744824,3970
3883,0.6417420597498691,0.09826082738522685,0.001099162122435059,0.12868105693871118,0.12801311623894218,0.0011017849041725194,0.0011019926606429377,3971
3884,0.9903448762066223,0.0016085835065307087,0.0016051398360539357,0.001617804566380756,0.0016105890709208006,0.0016066134509653642,0.0016063933625262577,3972
3885,0.7137569364788311,0.047875545300525235,0.047619049272500845,0.04778301075330804,0.047712235969527415,0.04763127643290844,0.04762194579239886,3973
3886,0.3960435419221598,0.0004759298855458775,0.00047461075837901327,0.0733867304555486,0.5286682065504443,0.0004756666876506977,0.0004753137402715364,3974
3887,0.00280718427616271,0.002805612352446641,0.002803726079145173,0.00280751209512453,0.8781996297727477,0.002817039620654192,0.10775929580371912,3975
3888,0.8963947245098897,0.005106043493317681,0.005103656088370526,0.005109934201156484,0.005108856171649758,0.0780698782274247,0.005106907308191187,3976
3889,0.008955014980108693,0.00894195981890412,0.008928757923496573,0.9463301160865872,0.008953114330075037,0.0089473213979891,0.008943715462839336,3977
3890,0.002073760383949666,0.0020746966567489894,0.002073081460274728,0.5525221856631173,0.13234583248405546,0.30683705580186044,0.0020733875499934187,3978
3891,0.8857092915829674,0.004938293802261033,0.08959714184579999,0.004944361553452654,0.004952672679080816,0.004928952833092011,0.004929285703346079,3979
3892,0.01302863073048084,0.013029024572525194,0.01298706234110984,0.7964468297308995,0.01303564430809033,0.013008354766070287,0.13846445355082387,3980
3893,0.014304291709762025,0.014285824331099843,0.014285723553403632,0.2864838013074262,0.014320271908917643,0.6420271256626621,0.014292961526728582,3981
3894,0.2895173167761419,0.0012232163634032847,0.0012215328730450913,0.4309574281368859,0.27462801651328445,0.0012251714737149635,0.0012273178635243168,3982
3895,0.0009386514402660463,0.0009378858355213889,0.0009337660533549655,0.0009375281347666341,0.9664726349544484,0.0009431233125177854,0.028836410269124875,3983
3896,0.003580363301818579,0.0036045819819366907,0.0035714371437411494,0.10817080102146273,0.8739177433717742,0.0035764911121922206,0.0035785820670742657,3984
3897,0.7687725959621935,0.0015090694362521436,0.0015082159698543223,0.058173564628899305,0.1364219784796069,0.03210634639451029,0.0015082291286836788,3985
3898,0.0020779617139091914,0.0020768268074605706,0.002070566524222288,0.0020782871028086967,0.7748580639359084,0.0020796233733918644,0.21475867054229913,3986
3899,0.007167588507146192,0.007153241047599096,0.0071428597542821815,0.007158990956647999,0.9570708630509817,0.007153336695898191,0.007153119987444711,3987
3900,0.0012145851648995083,0.0012116755535877266,0.0012107844939011428,0.49792733917823145,0.0012153846219388747,0.4960073855389536,0.0012128454484877094,3988
3901,0.0007783530591808663,0.000777759654778513,0.0007764504574780069,0.0007797631264556287,0.9729913376586338,0.02311756960209554,0.0007787664413776333,3989
3902,0.0027066277391376153,0.30346273589185596,0.0027002831898166983,0.15195744906353612,0.4640498231436428,0.07242461429102233,0.002698466680988323,3990
3903,0.002560322043394116,0.0025548598163918773,0.002551044309788141,0.6914812775515063,0.28582937413908877,0.012462076632498337,0.0025610455073324435,3991
3904,0.002706322525111405,0.002713409924822769,0.0026954187930540194,0.002707048862452109,0.9837752653263196,0.0026980160500393994,0.0027045185182006035,3992
3905,0.2998607215218446,0.002706458432803862,0.0026959115321463665,0.2057588382960248,0.4366273393866918,0.049648215378731236,0.0027025154517573576,3993
3906,0.01195926142659904,0.011904908358066546,0.0950585798352521,0.6688850182574329,0.18830766960494053,0.011967497724764282,0.011917064792944604,3994
3907,0.0005899914712079119,0.0005889320013672494,0.0005890662484405603,0.9075739646560402,0.08947662635109697,0.0005920463187807899,0.0005893729530663942,3995
3908,0.8636469537453311,0.00349413985157149,0.003492522411222841,0.0034971893461262266,0.11888722403738909,0.0034943926381350546,0.0034875779702243505,3996
3909,0.0006961027690003546,0.0006941131681824264,0.0006935340928487419,0.3995435597168535,0.5011142478575349,0.09656461782043106,0.000693824575149112,3997
3910,0.0003771771283081889,0.0003767092723646171,0.0003759479445524581,0.2610661567666978,0.7370487305394597,0.0003773096209107608,0.00037796872770654504,3998
3911,0.3139563266044253,0.0044831067090048676,0.00446668522193419,0.004490581251574308,0.6167567952685327,0.051378097044513564,0.00446840790001512,3999
3912,0.5178416817639035,0.0005801596538439069,0.0005784414670076406,0.2170984020138136,0.26274281413057343,0.0005792203982530398,0.0005792805726048437,4000
3913,0.0010849891271146404,0.0010838346463916452,0.0010822731169451616,0.0010894592933615517,0.9934883487820989,0.0010874270833597446,0.001083667950728136,4001
3914,0.9570741604687881,0.0071447414522568765,0.007142858051296003,0.007166396866515976,0.007176265342731759,0.0071450238671209145,0.007150553951290281,4002
3915,0.7141048766575633,0.047673310730619436,0.04761905078547585,0.04768423175817926,0.047634083688236045,0.04765445475091467,0.04762999162901137,4003
3916,0.0009867331551561137,0.0009864205461446564,0.0009860916391885117,0.0009873459903918206,0.8023001184296908,0.0009856387437066807,0.1927676514957214,4004
3917,0.007953074825156625,0.007937989666247565,0.007937329621449845,0.3024577422161044,0.6578219678004266,0.007941058737478,0.007950837133137061,4005
3918,0.0025631639610964613,0.002555270354111787,0.0025512244893139066,0.002561542593733477,0.9846621917629835,0.0025540107264984797,0.0025525961122623325,4006
3919,0.011920090459078015,0.011905190698284227,0.01190476628602604,0.3182973821735467,0.6221458458137542,0.011907476160517405,0.01191924840879333,4007
3920,0.08720911755393237,0.002042881916407937,0.0020408200431492702,0.002045035153464826,0.9025614768577637,0.0020453168049654052,0.0020553516703164143,4008
3921,0.0024294013714726416,0.0024254269242838327,0.0024213114273166835,0.13421877959030507,0.8536543299499249,0.002423593355447325,0.0024271573812495117,4009
3922,0.6195242972857092,0.27043891529058717,0.10680144555142164,0.0008098426963567595,0.0008100103213829891,0.0008077154186887916,0.0008077734358533854,4010
3923,0.0006424243736639025,0.0006421656689719879,0.0006408489315590894,0.0006427988198913671,0.9961409993666722,0.0006458310766567439,0.000644931762584814,4011
3924,0.006240023689715357,0.006234862209064488,0.006211182725889121,0.315841827317712,0.006237817358494455,0.6529934513201446,0.006240835378979912,4012
3925,0.05459387792263015,0.16691762149954403,0.0013612396820404376,0.441720249432798,0.31202252737093483,0.022021349245444317,0.001363134846608267,4013
3926,0.11680859923370224,0.0016257219781211812,0.001623384807775889,0.0016283170236458114,0.8516951416976275,0.0249907323957702,0.0016281028633571219,4014
3927,0.7890733851915834,0.007525032650733671,0.007519056532763113,0.007542500242796979,0.007541519400417968,0.17327514417414366,0.007523361807561067,4015
3928,0.0039943750609546845,0.003981108896008299,0.11515275321693216,0.2713981765079584,0.5975308008089726,0.003973247572992548,0.003969537936181221,4016
3929,0.21611482692222175,0.005102425915748329,0.005102059845695585,0.4942968797429263,0.005121088916808306,0.005114243627859078,0.2691484750287407,4017
3930,0.6602888860356058,0.007157008083486447,0.007142889438685605,0.30397348580291367,0.007151125724786784,0.00714318616906939,0.007143418745452405,4018
3931,0.0013800816345102978,0.11388323061444568,0.0013743577412222772,0.15667928361247477,0.7239309450947141,0.0013764769997844707,0.001375624302848402,4019
3932,0.002235226423125642,0.0022331815683141265,0.002232236436566961,0.002236631564349098,0.9865936602153901,0.0022344562370086043,0.0022346075552455427,4020
3933,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,4021
3934,0.00448672679702253,0.004484185198056682,0.004464296038499295,0.475703343694826,0.5018873674242331,0.004491764444631936,0.0044823164027303925,4022
3935,0.0179077140925134,0.01785969966262631,0.01785879033906269,0.892686530747623,0.017955621798294456,0.01787123802236794,0.01786040533751218,4023
3936,0.0014802252517988963,0.0014740105459821221,0.001472782205165683,0.10003576891245611,0.7491097551009592,0.00147759336917257,0.14494986461446546,4024
