,index,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
1288,1288.0,0.1679536272076897,0.1439851506848812,0.19613371464592055,0.07204487769559467,0.16757251393024297,0.20172830433808928,0.05058181149758187
1289,1289.0,0.19172051326225234,0.0,0.6223854286447349,0.0,0.18589405809301263,0.0,0.0
1290,1290.0,0.23751142574002512,0.09017701093020156,0.1521566107560801,0.22604479850830045,0.20577910998399332,0.060761773222397494,0.027569270859001828
1291,1291.0,0.23799018717302095,0.1425844460492825,0.03379419892924672,0.07277363863443412,0.18592807819744733,0.01133501829856803,0.31559443271800014
1292,1292.0,0.2530005885464589,0.1566727196581962,0.167030516173179,0.18158772325086536,0.14227831923993028,0.04469846029128767,0.05473167284008243
1293,1293.0,0.19175459754559804,0.2605904045785657,0.12227510050081991,0.1482012326477841,0.1664902801064187,0.039744737240895944,0.07094364737991755
1294,1294.0,0.3091881677856756,0.0975809394265158,0.12242898187624757,0.26645123774901874,0.07988472698758202,0.07370895821759217,0.05075698795736802
1295,1295.0,0.4667639522624032,0.08492654445077444,0.11896050507754109,0.15907851999864597,0.025050165111703927,0.07979564102001419,0.06542467207891708
1296,1296.0,0.31998422970145335,0.03395709080473924,0.3474866966848842,0.05392188048452827,0.07343989840762398,0.024430082742608168,0.14678012117416286
1297,1297.0,0.2594497256170046,0.07973662433014225,0.17281990331553618,0.1463174773343474,0.10083797601420907,0.13887150799881431,0.10196678538994622
1298,1298.0,0.10011409501984828,0.08112403008188494,0.09880257526251457,0.16046128397883605,0.07179351994377323,0.04732097384956057,0.4403835218635825
1299,1299.0,0.3561479954538011,0.1713186432129336,0.04205271931339322,0.2280058750553815,0.13489728202536846,0.04354759132472516,0.02402989361439673
1300,1300.0,0.05307340792322948,0.08207839760577419,0.09565697489373459,0.4132089370974449,0.06637878821610103,0.1912593412270448,0.09834415303667113
1301,1301.0,0.13822906515653136,0.17160620606119933,0.17119522796186806,0.15129521628734308,0.2769454818202099,0.04311236887785019,0.04761643383499805
1302,1302.0,0.11505437257426873,0.22361054994207152,0.17950395776587222,0.14530754326019843,0.1533810599450034,0.10579312942128324,0.07734938709130237
1303,1303.0,0.14000400795964726,0.1233720975851165,0.16924146646350086,0.19038006556057585,0.15058333696611778,0.08066822189845203,0.1457508035665897
1304,1304.0,0.12532502608660226,0.4617908615334359,0.08829463812127905,0.04261459370348792,0.12407686081973254,0.10165606645439501,0.05624195328106737
1305,1305.0,0.15763114072976583,0.4122672938438945,0.03744653538223775,0.1857312668364251,0.17545972607866644,0.007290616569834069,0.02417342055917623
1306,1306.0,0.22870911567817742,0.21952459140792208,0.2777873534950746,0.09841463045337448,0.10215286107259852,0.01935330418526112,0.054058143707591766
1307,1307.0,0.0,0.8867921310521881,0.023141786020474488,0.02349034779522836,0.04657573513210893,0.02000000000000008,0.0
1308,1308.0,0.40195466074073244,0.08910792210388802,0.038537515187905866,0.21471820500590919,0.2033827395643208,0.034004569005898336,0.018294388391345312
1310,1310.0,0.21220834302043784,0.15767017771756411,0.14405998632796935,0.12505069506588737,0.11326352087823806,0.1684129809494953,0.07933429604040793
1311,1311.0,0.0817582510437807,0.1445791983865969,0.27739979994539454,0.1002046118128186,0.15041110869939564,0.22517415082912595,0.020472879282887595
1312,1312.0,0.24518036859113834,0.11314375944094368,0.10584407714176734,0.1390359977742246,0.08962866741062159,0.09332486860532799,0.21384226103597637
1313,1313.0,0.16618405908133124,0.13785895753815874,0.20990411130779116,0.11069096774107817,0.1513469813045322,0.054400765186351216,0.1696141578407572
1314,1314.0,0.1342350058666586,0.12052027382781799,0.11480821917981932,0.41800865249004,0.10867093197736123,0.04306283361448525,0.06069408304381779
1315,1315.0,0.44919239300906594,0.06576816263469665,0.2072245314357533,0.13697362646399766,0.05727502099204122,0.033409337902132866,0.0501569275623125
1316,1316.0,0.15241162368538363,0.06593342771546214,0.16977786112833249,0.17500599277839265,0.17372444465210757,0.1853663815321869,0.07778026850813469
1317,1317.0,0.2347773175970899,0.11480734805280629,0.11597472234711768,0.2972861087675103,0.1379707267147915,0.08643065330894761,0.012753123211736696
1318,1318.0,0.04330132142336267,0.05510502684135195,0.048749195900771605,0.3192437508343574,0.056509977107907276,0.2761535331132796,0.20093719477896962
1319,1319.0,0.14619332809135355,0.14416685899114168,0.0678130648319489,0.1574772412029674,0.11458344626471918,0.16323990516428308,0.2065261554535862
1320,1320.0,0.00025847265809649813,0.13701849703109445,0.0,0.0,0.8627230303108091,0.0,0.0
1321,1321.0,0.15489753330595518,0.19236656245991404,0.17623522159675034,0.12155992772120502,0.10921219276336432,0.04929402022119353,0.1964345419316176
1322,1322.0,0.22206173278921737,0.20136040208768416,0.20753717375234476,0.11763588114072492,0.14862294464129103,0.06412282667555419,0.03865903891318348
1323,1323.0,0.0989761694587903,0.34059377447901085,0.040691925350818885,0.06473442615095037,0.27979099335712854,0.07010951951859701,0.105103191684704
1324,1324.0,0.21969924945660319,0.3597395111617008,0.2505673152607309,0.05428849706833174,0.056132724462445986,0.054470926884571044,0.005101775705616397
1325,1325.0,0.13881954130012725,0.22901384620542287,0.12068843913839288,0.14258147133331855,0.16372695684628577,0.039780308580885444,0.1653894365955672
1326,1326.0,0.10374575747776626,0.12360786625283851,0.1721241543709452,0.13283838141888735,0.13609415941862996,0.11828444769891866,0.21330523336201393
1327,1327.0,0.2761763420231414,0.15906126294411804,0.18380442737786873,0.12027298652148646,0.09285889429823153,0.13141293847082697,0.03641314836432689
1328,1328.0,0.18862255662934949,0.059510567204669414,0.08068832997525466,0.08176655290061502,0.07903888321024626,0.4745944593639175,0.03577865071594761
1329,1329.0,0.016582924382746812,0.05238225303476971,0.04008371633775736,0.6278590771389905,0.05087794730455791,0.12181080480196571,0.09040327699921186
1330,1330.0,0.14328832530014513,0.23220314262434077,0.1273768426947749,0.3539781180717557,0.0602270766933215,0.031043470218520074,0.051883024397141785
1331,1331.0,0.18101222236250517,0.13937418533927992,0.09064793113615405,0.3898713695733953,0.12368643003107589,0.018250952638802862,0.05715690891878698
1332,1332.0,0.1822289167390024,0.20690427889334054,0.17753807171950775,0.1396450515403547,0.17345101816452355,0.09104097805179073,0.02919168489148027
1333,1333.0,0.027393693327307355,0.6272772017358619,0.12565058350262837,0.05364656346233133,0.054947312179528515,0.08585815413962963,0.025226491652712877
1334,1334.0,0.10717017491560027,0.33397703322298217,0.16644395371774157,0.04751100919526661,0.20499730730882385,0.11956779193904929,0.02033272970053618
1335,1335.0,0.23564930598282235,0.10970515732075296,0.2515915309358528,0.11187116508370984,0.06817486329163955,0.07355735183217896,0.14945062555304356
1336,1336.0,0.1748811566289696,0.09861564161966756,0.22321559323484402,0.2278051213028513,0.13691751421088577,0.03575837200012044,0.10280660100266133
1337,1337.0,0.542753694522581,0.11141354717569141,0.037050536838548476,0.10952808585377077,0.06810025965433597,0.0025112645388582354,0.12864261141621416
1338,1338.0,0.05150734306918354,0.19428291087944724,0.05483598152185826,0.653314465210707,0.01566928500768341,0.01761780672827227,0.012772207582848288
1339,1339.0,0.2697721647148301,0.05195357481130821,0.3200961077605013,0.16360236904257702,0.09257027371289496,0.04001904414250509,0.06198646581538329
1340,1340.0,0.0,0.5646982907175883,0.28378584391398176,0.0008065173135738812,3.1011039299503677e-07,0.06375251620533251,0.08695652173913061
1341,1341.0,0.11038125157192727,0.3258766995386262,0.11421471070674057,0.11334701176872661,0.19701700899528674,0.09246375442505014,0.04669956299364256
1342,1342.0,0.15188633905790716,0.18616016720183326,0.21059819993488382,0.1782712234043593,0.12062034355711122,0.05886898732491461,0.09359473951899085
1343,1343.0,0.1264998960025806,0.2604208114184483,0.14961110982091097,0.1011514530075977,0.13442327355537786,0.15332838075862232,0.0745650754364623
1344,1344.0,0.27493719887183066,0.10149647177539586,0.06253920075683689,0.11791119852504779,0.3133315051492419,0.07907369326608116,0.050710731655565534
1345,1345.0,0.24876238319129063,0.0659064712160032,0.20636782467520556,0.08788586380668319,0.08722641154542085,0.11454352978514051,0.18930751578025606
1346,1346.0,0.19960187147315467,0.23876730180180383,0.12736504671178012,0.20102582228376908,0.13185786502833327,0.03091595713065355,0.0704661355705056
1347,1347.0,0.0809932054755966,0.13077984203012324,0.2840493726092611,0.26411822539829355,0.08539790224138788,0.10126576623940979,0.05339568600592786
1348,1348.0,0.3621014216907469,0.06172256751944871,0.16388144880851718,0.2270703724131363,0.12045053422081066,0.032266819001726545,0.032506836345613535
1349,1349.0,0.30774547781351413,0.13134878631754096,0.07758036549585448,0.25721047328899566,0.08752986913109342,0.036014356079381735,0.10257067187361957
1350,1350.0,0.2600993895118528,0.13283174126627692,0.07965568121209775,0.12534648869741918,0.08270721749356229,0.018977281427600575,0.30038220039119057
1351,1351.0,0.20290997286276452,0.1883476885549733,0.12634295210976929,0.16602810728225292,0.14393312777209152,0.07300177227910712,0.09943637913904124
1352,1352.0,0.2631785919183223,0.29323802874345956,0.10199119243507908,0.04927663920902767,0.23412554121069284,0.022698296174185884,0.03549171030923255
1353,1353.0,0.224932758767595,0.1855532475136656,0.1161729730760877,0.3076290023528121,0.06329955408585192,0.02273120998768583,0.07968125421630179
1354,1354.0,0.3473196005906306,0.14974726780644054,0.0716774957680946,0.2425580761741894,0.05429287911343029,0.08866960769221022,0.04573507285500429
1355,1355.0,0.36178196323807643,0.10595365006066353,0.0409552496467908,0.16203705451138717,0.19839671360852185,0.02147779660170937,0.10939757233285086
1356,1356.0,0.2917001646736249,0.21094976646383126,0.13742885937369143,0.12389536567219228,0.05120251433549121,0.08587781272983781,0.0989455167513312
1357,1357.0,0.06398411756091753,0.4544541485688636,0.024865294769109304,0.0900624519833215,0.2163100553783966,0.11728270399392017,0.03304122774547124
1358,1358.0,0.3831930438772948,0.15537168768839374,0.014721827704263911,0.20589277822354166,0.1906427448017664,0.03384090592200851,0.016337011782730983
1359,1359.0,0.0788356242215366,0.30411034687785543,0.14613039209986212,0.08399753311546515,0.05155469589897209,0.30567194507953727,0.02969946270677145
1360,1360.0,0.10149487811076913,0.4955365040792173,0.09339871075221282,0.11280377782304991,0.1295704293789578,0.04762491995748363,0.019570779898309455
1361,1361.0,0.2719641883997439,0.16219233970097624,0.13701240775243026,0.24977397250499253,0.11065787647300172,0.03097008866794563,0.03742912650090978
1362,1362.0,0.3170977849206636,0.1495778877639747,0.19389994858560478,0.17952185168475582,0.07687324757109719,0.02253102689499619,0.06049825257890772
1363,1363.0,0.17114827011130154,0.14788474179924196,0.056439783900589735,0.12102022253114114,0.12836743424736768,0.2833008636612863,0.09183868374907164
1364,1364.0,0.168773763882204,0.22522164600595623,0.09573192055906646,0.1461170589801186,0.172306585943799,0.03560560150610106,0.1562434231227549
1365,1365.0,0.2309214425780382,0.12580276792761488,0.10535207971421703,0.231974824363933,0.11172730501345228,0.08702686640649923,0.10719471399624544
1366,1366.0,0.14981709416393554,0.15402107495813072,0.1471898610884604,0.1907069196819355,0.10854036783967,0.0572504715102672,0.19247421075760063
1367,1367.0,0.13424282724068418,0.09139958155834799,0.11979343008455531,0.3280717152070154,0.16270805849188966,0.13281106161122797,0.030973325806279445
1368,1368.0,0.2264871420952811,0.16571027563585755,0.09661047011782219,0.23303260925955208,0.1625740602870393,0.09453331149687196,0.021052131107575804
1370,1370.0,0.11710835654240613,0.003655492772087289,0.4799774722510213,0.2624791455885071,0.0025082191112720674,0.09216741258928113,0.042103901145424893
1371,1371.0,0.04291298773934321,0.3383010656667569,0.04039724338052239,0.19117417871925463,0.3487529670711198,2.1672921411197708e-10,0.038461557206273846
1372,1372.0,0.15542913076664816,0.1115414667917045,0.11773015355065998,0.31409642708157415,0.08368341087830893,0.20084889637672446,0.016670514554379803
1373,1373.0,0.5089582193656648,0.11679239841360861,0.1549928914723153,0.11022216170913426,0.04879565973483384,0.00836933244371508,0.051869336860728206
1375,1375.0,0.13120535838935674,0.1899157599788192,0.13175384994963527,0.1516597073775872,0.293933569502939,0.04539596306670708,0.056135791734955524
1376,1376.0,0.3223358624733299,0.08130154338516034,0.07693203133888427,0.3735093482700648,0.07146594481165242,0.03374715171040138,0.040708118010507034
1377,1377.0,0.21123199191551514,0.09720701100203061,0.33270065908054713,0.14906467322003666,0.022065026222410668,0.11681545410798275,0.07091518445147704
1378,1378.0,0.435028438730643,0.022216489179954224,0.0,0.07048811272518025,0.011323496244691911,0.030037619736675666,0.4309058433828551
1379,1379.0,0.17876334997751794,0.19144520574093807,0.15811380628703237,0.20285288875828156,0.16741409937835955,0.03827557003015877,0.06313507982771166
1382,1382.0,0.19415941481132004,0.192327274502185,0.15932783193863131,0.10783575888832031,0.13450653065051485,0.14978222022651072,0.06206096898251774
1383,1383.0,0.10018212965810729,0.1502286856790327,0.3674941400034972,0.13246838034180858,0.10180750188573826,0.11119986238222823,0.03661930004958763
1384,1384.0,0.2210726203967512,0.16682929173367558,0.25303201399265396,0.09264931423941478,0.1173863087673871,0.0856438749795283,0.06338657589058909
1385,1385.0,0.194091367846982,0.15090940526436997,0.13336451130502722,0.1788702908243701,0.19187459518753402,0.10970390215566045,0.04118592741605645
1386,1386.0,0.09311810054469169,0.14534054950939296,0.29994884582156056,0.1389789508219284,0.17105156225835033,0.1042082070730358,0.04735378397104039
1387,1387.0,0.2266307177078571,0.10786442293601732,0.32758038900988945,0.08117481527815545,0.02389960203394355,0.18102976245424052,0.05182029057989672
1388,1388.0,0.5700971965919441,0.0,0.15851760514881905,0.07516579228036246,0.023146191418849545,0.1538204576912909,0.019252756868733976
1389,1389.0,0.1417127100667816,0.17034869663096897,0.27430576669499385,0.10356770464443098,0.13357182842342052,0.11403792581209417,0.062455367727309904
1390,1390.0,0.36951574836501544,0.0873026582470987,0.23827832309259508,0.07283795025391739,0.05258693035700574,0.14875729569843626,0.030721093985931563
1391,1391.0,0.15568855065379872,0.1835407891468914,0.09763358829198188,0.15819904491714515,0.20199914154001958,0.19888740828599727,0.00405147716416604
1392,1392.0,0.1712978726305743,0.2518888973152899,0.09148742636089277,0.20996165227941163,0.13041847769658724,0.059827134760083917,0.08511853895716011
1393,1393.0,0.22625733208861348,0.23164646955255327,0.08512501852891226,0.2003638364754291,0.12529665697992787,0.0905960635435363,0.040714622831027655
1394,1394.0,0.14277533718720906,0.20653559795816226,0.1127329076483772,0.22069127666911564,0.19894779426289352,0.0750571568269085,0.043259929447333825
1395,1395.0,0.09817234810882655,0.12146851477898989,0.514811810406122,0.12068536050417032,0.09348758449810263,0.025511551378849355,0.025862830324939367
1396,1396.0,0.10056368294721764,0.08892532427595345,0.4030902151649939,0.10275421329327333,0.27407603235405503,0.0012601925648983022,0.02933033939960833
1397,1397.0,0.16671068875850453,0.2288613045202598,0.29382079509552794,0.14343014328240122,0.09989568712701283,0.04126658750025501,0.026014793716038917
1398,1398.0,0.38980668943351016,0.10539682896271123,0.1976719757597138,0.02533831472978881,0.125576374108289,0.03232754878372099,0.12388226822226592
1399,1399.0,0.33041007977609993,0.16944394409424435,0.07292202199355091,0.17812253116322435,0.1495245586834445,0.0490683454916022,0.05050851879783365
1400,1400.0,0.2220093595084832,0.22500884794794132,0.07145504997965696,0.13981272989128204,0.1309776654737674,0.06710289813000808,0.14363344906886094
1401,1401.0,0.0522129383168288,0.17703803305430743,0.2341773709571146,0.2198586743609889,0.17151890424277472,0.11074801634678895,0.0344460627211966
1402,1402.0,0.6345282382270537,0.049354690469375094,0.1817829721633477,0.03291132120113886,0.04646795220366334,0.045551125740000344,0.009403699995421008
1403,1403.0,0.257332217270695,0.09889556772185397,0.1488151504321949,0.14489697508617794,0.1856751358871254,0.03768868941810701,0.1266962641838457
1404,1404.0,0.16569498590109608,0.2692928971012667,0.10125556995966545,0.11461639955909628,0.18531700420086847,0.10965419356216044,0.05416894971584647
1405,1405.0,0.252424501057713,0.11546128053787555,0.2340691402654117,0.20098414200952666,0.08805769023579976,0.06811626664481542,0.04088697924885773
1406,1406.0,0.16684990152619333,0.16572285587218094,0.20406504727538755,0.11765181302049643,0.1700798681422914,0.10232738036142143,0.0733031338020291
1407,1407.0,0.40849596743962296,0.16470548683216701,0.10533362650012393,0.11134547247574178,0.11865478127424042,0.041247669964072003,0.050216995514031706
1408,1408.0,0.19126853236122393,0.1786535370631288,0.11324526827639152,0.18263814615368307,0.2550730699273129,0.029580196815832512,0.049541249402427365
1409,1409.0,0.2684867143218601,0.04429277684632611,0.20076491476490255,0.11710790745045703,0.17363559302443504,0.1604273475708582,0.035284746021161065
1410,1410.0,0.5103714499350357,0.083178035252446,0.07618243802629227,0.008121014053586175,0.19568687380846483,0.11102140755359892,0.015438781370576164
1411,1411.0,0.057717134847606315,0.16286038979457046,0.16466926581185093,0.1641597041871828,0.08640079896580763,0.3419236918612444,0.022269014531737494
1412,1412.0,0.07221307680048628,0.2371983491269725,0.30436192478372615,0.1125008218941339,0.16443276919322125,0.019024578271081827,0.09026847993037806
1413,1413.0,0.4773663969842177,0.11232476120373601,0.11304066503054236,0.11636572629781083,0.11624097125117089,0.026732306653459714,0.03792917257906254
1414,1414.0,0.2568433151976858,0.13311308007554196,0.2730841365992703,0.1695084377678065,0.09843933297849482,0.05050872766343163,0.01850296971776899
1415,1415.0,0.7945575205661033,0.0,0.09248814486206124,0.04987174585760879,0.01286091707168827,0.0,0.05022167164253845
1416,1416.0,0.32188703426367027,0.13564095080268038,0.13444842960704312,0.24845455392496957,0.07398990480024044,0.029275593747299284,0.05630353285409681
1417,1417.0,0.2779411551061839,0.07600113073260836,0.20052304095188664,0.245874501784709,0.11310855462203268,0.02124173543423756,0.06530988136834198
1418,1418.0,0.2596053625075369,0.22024357370591674,0.21267165093921164,0.11486425745551702,0.11858825817456835,0.0396463656194781,0.03438053159777122
1419,1419.0,0.317878173806709,0.304433823527607,0.038022326499350584,0.05573783790635372,0.030926587689549638,0.25300125057043005,0.0
1420,1420.0,0.13888720584445235,0.18244277353395308,0.18618194475130662,0.1961515485093322,0.15217467915686325,0.06523105552349924,0.07893079268059339
1421,1421.0,0.35942377261015923,0.10937204744751622,0.1445337048413621,0.15626642558189233,0.15472939321764187,0.024194071168683925,0.05148058513274435
1422,1422.0,0.18145683671022078,0.18946834745025376,0.03303858778460767,0.09762862775105675,0.4295315073114083,0.043855097833591004,0.025020995158861744
1423,1423.0,0.2891553588714408,0.0986195772380821,0.17305109120346318,0.11352443038189525,0.07823276263208508,0.1376758298515979,0.10974094982143573
1424,1424.0,0.11375295222508044,0.0802653259575388,0.04687367728140976,0.3248592478104739,0.1340712010067161,0.20090035923362717,0.09927723648515392
1425,1425.0,0.09029166063645541,0.27047869025884375,0.054987675018829,0.26543390372727343,0.02035451815560823,0.09002378172001124,0.20842977048297878
1426,1426.0,0.22773636776081818,0.19650927506692895,0.15765898402749695,0.2461899413178832,0.05711397549274921,0.06737895855171494,0.047412497782408525
1427,1427.0,0.2493700140757804,0.1294641849370275,0.34842054089274693,0.0828431093275042,0.09722651923749037,0.06247980243205036,0.030195829097400186
1428,1428.0,0.4043021285338923,0.050539309108427334,0.09195479335275114,0.10275977976080954,0.10146630979904844,0.1970987556039116,0.05187892384115952
1429,1429.0,0.32155400186956173,0.1304508113400801,0.06471620897162735,0.1377115617607841,0.12724098721304553,0.03491380729763071,0.1834126215472704
1430,1430.0,0.1980438441319981,0.14852859492433282,0.3049174447353464,0.14754642507735088,0.07531396336459376,0.053830752165310775,0.07181897560106724
1432,1432.0,0.3325509997762037,0.14529350372716476,0.06279161538416589,0.11441068627788523,0.11598620719020336,0.1288589739250814,0.10010801371929567
1433,1433.0,0.39225256133118575,0.02114355789100819,0.21969882636735016,0.2649683370136927,0.05520585237729056,0.014044497896472182,0.03268636712300037
1434,1434.0,0.26795699268785667,0.0857937913952764,0.16836515812685077,0.12954462903128533,0.1246652509514798,0.1221473650557823,0.10152681275146866
1435,1435.0,0.19179262742446068,0.2358361962563177,0.2602820330418728,0.11203269128538164,0.11642481397195209,0.06698831989810687,0.01664331812190822
1436,1436.0,0.08843814311613135,0.16437086724556005,0.19230959215426036,0.3540177889211259,0.042941379598666306,0.1338333836946346,0.02408884526962128
1437,1437.0,0.19178579846073196,0.20100668658357884,0.1640763754885065,0.2508769182676761,0.0569022223051948,0.0922736647376273,0.043078334156684384
1438,1438.0,0.11628332761599283,0.1238592531550715,0.2667880077637994,0.18251122897762867,0.07177534388185842,0.04959476426645108,0.18918807433919801
1439,1439.0,0.14124497876685377,0.1489219778148163,0.0939511313399908,0.09809347219396991,0.396381655343751,0.06743812844541094,0.05396865609520733
1440,1440.0,0.12104220190552259,0.1991216822964615,0.19267573708946562,0.18407663214601422,0.2555832682895247,0.024112504453588007,0.023387973819423362
1441,1441.0,0.06102041802135324,0.2755754670564675,0.20240737017030608,0.17430626069576077,0.11622739768162077,0.11478229795818735,0.055680788416304236
1442,1442.0,0.11392754299560477,0.18978901549335309,0.10429125761210666,0.2281552183405621,0.327008241194129,0.03316987063900709,0.003658853725237212
1443,1443.0,0.08202510012196051,0.2848323796595838,0.12316005510542857,0.09846069020020992,0.3133348309410163,0.0700291851218314,0.028157758849969614
1444,1444.0,0.29328468818516795,0.13783850306985684,0.1947673731413048,0.14376511283556637,0.13852674203498852,0.04319746986554258,0.04862011086757279
1445,1445.0,0.08038146217475875,0.5536612093997856,0.08990184522087635,0.24090951760922838,0.009761076491816087,0.0030469691908468124,0.022337919912688055
1446,1446.0,0.1762472996075378,0.168203572448461,0.11552519385952036,0.1786741414736289,0.022938300611495217,0.2551391559220172,0.08327233607733951
1447,1447.0,0.22677225863124362,0.2298916739029858,0.07392154896573785,0.28031658718835484,0.10282164867324554,0.028218199333028965,0.058058083305403366
1448,1448.0,0.29925458041950825,0.2611350488375341,0.15983660857797646,0.05677254814442162,0.16710858443067025,0.03726976443476496,0.01862286515512422
1449,1449.0,0.07528313112526316,0.2596788339945094,0.02688108337077547,0.40686330482788907,0.13013807431629434,0.04837111986683376,0.052784452498434775
1450,1450.0,0.2844848924860982,0.11567534846844507,0.1344746111779435,0.1285572259611309,0.19016705740501855,0.11616071404656168,0.030480150454802072
1451,1451.0,0.12870989394109073,0.20533328463405617,0.2180368525351745,0.10824428839048963,0.0909354149498367,0.07957152169994784,0.16916874384940436
1452,1452.0,0.050566509591102766,0.07975010600822284,0.3910487220741043,0.016050643815342415,0.027981906249189697,0.2333240208002958,0.20127809146174214
1454,1454.0,0.2540815343093611,0.10290598679818722,0.0920497717751884,0.12467119259333702,0.08805325241563718,0.11945906269329722,0.21877919941499196
1455,1455.0,0.4010546823876053,0.028075049830407605,0.43246017403450826,0.07070644043826702,0.04345189473240627,0.015953262704719723,0.008298495872085752
1456,1456.0,0.42092466800593953,0.055488391792788895,0.17459295635145222,0.26371423581926146,0.0398890104732028,0.018698479794584954,0.026692257762770157
1457,1457.0,0.5055498975167728,0.10928626048713566,0.09130152541336492,0.1391129769823488,0.02956898474864785,0.06669692157333681,0.05848343327839328
1458,1458.0,0.09246918931675334,0.1502013060719035,0.060042366868086096,0.26737751227352924,0.30818179508222754,0.10007125551418677,0.021656574873313433
1459,1459.0,0.3118000139811122,0.10279288143181377,0.11591151513556788,0.1913266023513801,0.08369360167217132,0.11064932123504252,0.0838260641929123
1460,1460.0,0.3343963177556797,0.044200439997851976,0.23521529025434285,0.1526081575235151,0.04387494459767426,0.1264166432859844,0.06328820658495174
1461,1461.0,0.18335324523732335,0.07328914598758567,0.1556346212244325,0.17479747772445364,0.14259976336501412,0.18324425033578007,0.08708149612541044
1462,1462.0,0.09126380290926675,0.2759789744640048,0.16286913542487058,0.1894914114043118,0.15441008304158252,0.05770971931502134,0.06827687344094212
1463,1463.0,0.18124506638164453,0.08129584906478476,0.29377141881264873,0.23770021725909335,0.06467404668130435,0.11998313692421743,0.02133026487630684
1464,1464.0,0.2340138355808942,0.17721419434386046,0.1325093268548274,0.12954169120665424,0.2538118528836334,0.0,0.07290909913013041
1465,1465.0,0.49946380076317337,0.025887206628475826,0.013692369496944282,0.01764625654883529,0.02100846795173984,0.09819031313647669,0.32411158547435476
1466,1466.0,0.33459682977366617,0.08057222394655049,0.1102990565988054,0.2603255331316552,0.06345410126519613,0.0939545354842522,0.05679771979987451
1467,1467.0,0.2043296907914608,0.037604680605689916,0.052144900303358145,0.5224634275069993,0.0764407564896159,0.06270045319928766,0.04431609110358824
1468,1468.0,0.1585316952757198,0.26492961124636877,0.19118592549883867,0.17511184323289744,0.12926500731736518,0.025436967227442608,0.05553895020136752
1469,1469.0,0.40875635372305813,0.06116410485014127,0.160467061002158,0.07626639361451626,0.02675132545144151,0.22209058661446904,0.044504174744215946
1470,1470.0,0.13901540856879516,0.10403254776574088,0.1775336099666699,0.29837577679971483,0.20312459801107344,0.01956515440652535,0.0583529044814806
1471,1471.0,0.24947776868318414,0.11364889061439998,0.12994946655521392,0.284609830427683,0.07538062408345333,0.07481226262371828,0.07212115701234739
1472,1472.0,0.25975750107730433,0.09502365190539928,0.26573183734947664,0.0784198148118142,0.07138548622913891,0.04243673155137419,0.18724497707549254
1473,1473.0,0.39306532961974644,0.042259351911655835,0.1689936715374768,0.15321147832264537,0.04452347904243843,0.1684106912701103,0.029535998295926902
1474,1474.0,0.22950127732013198,0.10307601549866785,0.1379971193328209,0.062331982646612404,0.21619569754826723,0.10348123618732429,0.1474166714661754
1475,1475.0,0.15383716969537153,0.1677735671808877,0.32480463065424303,0.12634905568782612,0.10153444114839,0.027115474515330557,0.09858566111795097
1476,1476.0,0.2886480925054624,0.15665881151659466,0.17701152467444597,0.1128527995219904,0.11285364569355207,0.07385019524076405,0.07812493084719047
1477,1477.0,0.19196752919433996,0.12209307200154047,0.46240036287832137,0.05063147840064161,0.07555820435807896,0.022268068120638213,0.0750812850464393
1478,1478.0,0.0666780060520524,0.08196557981932921,0.16209738356541065,0.460524397266583,0.08052677839185494,0.03538625926795145,0.11282159563681843
1479,1479.0,0.2091384617706256,0.24629443128441852,0.09254503141544855,0.21827092881020188,0.10557296633592601,0.0844889573716395,0.04368922301174001
1480,1480.0,0.28748894232156896,0.29771936176566083,0.13135096454402836,0.16844816063168444,0.04345538453160189,0.028340887473901677,0.04319629873155399
1481,1481.0,0.125457577847923,0.1922421580104305,0.1268116759077307,0.148497562266663,0.19868203858379713,0.14685101015775942,0.06145797722569614
1482,1482.0,0.0787587112511623,0.2344266212070459,0.30341515169730476,0.15518432776756372,0.15156810671795118,0.023263577093672314,0.0533835042653002
1483,1483.0,0.684998299676152,0.12287461282927928,0.07285253843663954,0.02460518507473118,0.05631395395511635,0.023564633592264066,0.01479077643581752
1484,1484.0,0.2970510002452146,0.10466780240402487,0.12435820311133244,0.20042784940442443,0.10718335241411923,0.08519021687421172,0.08112157554667282
1485,1485.0,0.13430209657005293,0.13081772729347557,0.07990940681684988,0.18137970490640412,0.08551376432710596,0.28500396531611494,0.10307333476999662
1486,1486.0,0.12738116686377313,0.11049578410084583,0.07992863526664258,0.17064980843255495,0.2701697397812409,0.08519265163600298,0.15618221391893955
1487,1487.0,0.153867423498191,0.15481538142812634,0.1960042379054205,0.1818154440063183,0.14440974385266028,0.11557105057367162,0.05351671873561209
1488,1488.0,0.2888935198629444,0.14973486701906824,0.12109375749544342,0.15391910650320845,0.13939849401328844,0.09718554554729397,0.049774709558753
1489,1489.0,0.08461470150577657,0.11710251280429242,0.14107506986165244,0.3765239595494725,0.12654889602918962,0.12748334086641083,0.026651519383205605
1490,1490.0,0.5035322964425821,0.05985528814380198,0.0505289611604271,0.2760679833757648,0.06443276326417395,0.02319601395958558,0.02238669365366435
1491,1491.0,0.17713969894591622,0.18961704684645464,0.48196067317712515,0.051204801148466886,0.07959998400521413,0.0,0.020477795876822934
1492,1492.0,0.006098111902067795,0.008956944787453867,0.007505094969687733,0.023492453438731263,0.04196033900440718,0.08530907316757574,0.8266779827300764
